,0,1,2,3,4,5,6
0,Nutrient,Unit,Codex maximums:,Current survey data,,,Key factors affecting
1,,,GUL or MV1,Number of,Range of means,Range of means+2SD,variability4
2,,,,batches tested,,,
3,Linoleic acid (mg),/100kJ,330,715,193-286,229-379,"A,C"
4,,/100kcal,1400,,810-1197,958-1585,
5,Vitamin A (g RE),/100k],43,"3,680",27-36,29-59,"A,D,F1"
6,,/100kcal,180,,112-151,121-245,
7,Vitamin K3(g),/100k],6.5,440,3.8-6.0,5.0-7.4,c
8,,/100kcal,27,,16-25,21-31,
9,Thiamin (g),/100kJ,72,"3,080",31-67,34-75,AD
10,,/100kcal,300,,129-280,143-315,
11,Riboflavin(g),/100kJ,119,"3,317",29-94,33-124,"A,B,C,D,F1"
12,,/100kcal,500,,121-392,138-519,
13,Niacin (g),/100k],360,965,214-457,237-606,"A,D"
14,,/100 kcal,1500,,898-1915,992-2538,
15,Vitamin Bg,/100kJ,0.36,"1,200",0.11-0.24,0.12-0.34,"B,D,E"
16,,/100 kcal,1.5,,0.45-1.0,0.51-1.44,
17,Folic acid (g),/100k],12,"1,002",3.8-9.6,4.3-13.4,"C,E"
18,,/100kcal,50,,16-40,18-56,
19,Vitamin C (mg),/100kj,17,"27,920",3.6-9.3,4.3-17.2,"A,D,E,F1,F2"
20,,/100kcal,70,,15-39,18-72,
21,Biotin (g),/100k],2.4,962,1.0-2.4,1.2-2.7,"D,E"
22,,/100kcal,10,,4.0-10.1,4.9-11.4,
23,Iron (mg),/100kJ,**,"24,394",0.30.5,0.30.6,G
24,,/100kcal,**,,1.3-2.2,1.4-2.4,
25,Potassium (mg),/100kJ,43,"5,132",24-35,27-39,"B,C,F2"
26,,/100 kcal,180,,99-146,111-164,
27,Manganese (mg),/100kJ,24,"4,613",2.46.7 (9.314.1)5,3.314.6 (13.623.6)5,"B,C"
28,,/100kcal,100,,10-28 (39-59)5,14-61 (57-99)5,
29,Iodine3(g),/100kJ,14,"2,499",5.06.9,7.2-10.0,"B,C"
30,,/100kcal,60,,21-29,30-42,
31,Copper(g),/100k],29,"23,878",21-39,22-45,B
32,,/100kcal,120,,87-165,94-189,
