,0,1,2,3,4,5,6,7
0,SFA,Groups of milk,Groups of milk,,,Statistical parameters,Statistical parameters,
1,,T,0,I,I+E,SEM,F,P-value
2,SCFA,,,,,,,
3,C4:0,1.48a,1.38b,1.24b,1.57a,0.08,2.24,0.024
4,C6:0,2.45a,2.08ab,1.84b,2.64a,0.11,3.05,0.017
5,C8:0,1.65a,1.54ab,1.43b,1.45b,0.04,2.13,0.049
6,C10:0,3.59a,3.09b,3.13b,3.31ab,0.09,2.07,0.035
7, SCFA,9.17a,8.09b,7.64c,8.97a,0.19,3.42,<0.01
8,LCFA,,,,,,,
9,C11:0,0.12c,0.15bc,0.38a,0.19b,<0.01,2.97,"0,018"
10,C12:0,3.98a,3.78b,4.19a,3.06c,0.02,3.56,<0.01
11,C13:0,0.12b,0.14a,0.11b,0.15a,<0.01,2.14,0.036
12,C14:0,12.4a,12.1a,11.3b,11.1b,0.24,2.08,0.042
13,C15:0,1.44b,1.49b,1.54ab,1.64a,0.07,3.47,<0.01
14,C16:0,35.2b,36.7ab,40.8a,35.1b,0.37,2.34,0.024
15,C17:0,1.12a,0.98b,0.78c,1.08a,0.05,2.76,0.019
16,C18:0,9.78a,9.45a,8.73b,8.98b,0.13,4.06,<0.01
17,C20:0,0.15b,0.19a,0.17ab,0.17ab,<0.01,3.42,<0.01
18,ELCFA,64.3b,65.0b,68.0a,61.5b,0.78,2.53,0.016
19,SFA,73.4,73.1,75.6,70.5,0.64,1.79,0.077
20,SCFA/LCFA,0.14,0.12,0.11,0.15,<0.01,1.42,0.209
