,0,1,2,3,4,5,6,7,8,9
0,peak ID,RT(min),initial peak ID,total concentration,concentration of B typea,concentration of A type,Concentration with different DPs,Concentration with different DPs,Concentration with different DPs,
1,,,,,,,mono,di,tri,tetra
2,1b,7.61,9,0,0,0,0,0,0,0
3,2b,9.32,13,0,0,0,0,0,0,0
4,3,13.09,21,25.8,25.8,0,15.6,10.2,0,0
5,4b.c,13.89,23,0,0,0,0,0,0,0
6,5b.c,14.06,24,0,0,0,0,0,0,0
7,6,14.30,25,34.2,34.2,0,34.2,0,0,0
8,7b,17.78,32,0,0,0,0,0,0,0
9,8,18.30,33,14.8,13.5,1.3,1.0,4.4,9.4,0
10,9,21.79,36,16.8,15.5,1.3,3.2,1.4,1.1,11.1
11,10b,21.79,36,0,0,0,0,0,0,0
12,11b,25.14,42,0,0,0,0,0,0,0
13,total,,,91.6,89.0,2.6,54.0,16.1,10.5,11.1
