,0,1,2,3,4,5,6
0,Line,Total Fe,% RDA for adults 19+,age group,Total Fe,% RDA for adults 19+ age group,% RDA for adults 19+ age group
1,,,100g of mungbean),,,(100 g of mungbean),
2,,2011,Males,Females,2012,Males,Females
3,,mg/kg,(8 mg/day),(18 mg/day),mg/kg,(8 mg/day),(18mg/day)
4,BARI Mung 2,38,48,21,,,
5,BARI Mung 4,42,,21,81,101,45
6,BU Mug 1,42,53,23,43,54,24
7,CN 9-5,40,50,22,87,109,48
8,CO5,,,,54,68,30
9,CO 6,,,,41,51,23
10,Harsha,43,54,24,81,101,45
11,IPM 205-7,,,,75,94,42
12,IPM 99-125,,,,39,49,22
13,KPS 1,35,49,22,47,59,26
14,KPS 2,35,44,19,52,59,26
15,ML 1628,,,,52,65,29
16,ML 818,,,,51,64,28
17,NM 92,41,51,23,41,51,23
18,NM 94,38,48,21,43,54,24
19,Pant Mung 5,39,49,22,47,59,26
20,PAU 911,,,,45,56,25
21,PDM 139,,,,45,56,25
22,Tainan Selection No. 5,37,46,21,40,50,22
23,VBNG 9-3,,,,42,53,23
24,VC 6173B,,,,43,54,24
