,0,1,2,3,4,5,6,7,8
0,folates,Formula,m/z (M +H)+,transition,CE,S-lens,RT (min),MODE,Quantification
1,5-CH=NH-H4PteGlu,C2oH24NgO6,473.1,NA,,,,,no
2,5-CHO-H4PteGlu,"C2oH23N,O7",474.1,327.1,20,90,7.91,POS,yes
3,"5-CH3-5,6-HPteGlu","C2oH23N,O6",458.1,180.1,18,45,5.30,POS,no
4,5-CH3-H4PteGlu,"C2oH25N,O6",460.1,313.1,17,80,6.26,POS,yes
5,"5,10-CH=H4PteGlu","C2oH21N,O6",456.1,412.1,26,110,6.47,POS,yes
6,"5,10-CH2-HyPteGlu","C2oH2gN,O6",458.1,311.1,21,80,8.50,POS,no
7,"7,8-HPteGlu",C1gH21N>O6,444.1,297.1,14,65,8.27,POS,yes
8,10-CHO-HPteGlu,"C2oH21N,O7",472.1,178.1,23,75,7.19,POS,yes
9,10-CHO-PteGlu,"C2oH1gN,O7",470.1,295.1,23,85,7.71,POS,yes
10,10-CHO-H4PteGlu,C2oH23N>O7,474.1,456.1,19,60,6.07,POS,no
11,10-CH3-PteGlu,"C2oH21N,O6",456.1,309.1,16,60,9.82,POS,no
12,PteGlu,"C19H1gN,O6",442.1,295.1,19,65,8.37,POS,yes
13,H4PteGlu,"C19H23N,O6",446.1,299.1,21,75,5.77,POS,yes
14,MeFox,C2oH23N>O7,474.1,284.1,20,90,7.06,POS,no
15,13C5-5-CHO-H4PteGlu,"C2oH23N,O7",479.1,327.1,20,90,7.91,POS,IS
16,13C5-PteGlu,"C2oH25N,O6",465.1,313.1,17,80,8.37,POS,IS
17,13C5-PteGlu,"C1gH1gN,O6",447.1,295.1,19,65,8.37,POS,IS
