,0,1,2,3,4,5
0,Compound,LOD (mg/L),LOQ (mg/L),Calibration range (g/L),Regression equation,R2
1,Glucose,15.0,50.0,1.0-13.0,y=877.89x-958.01,0.9970
2,Fructose,7.4,24.7,1.0-13.0,y=1188.1x-909.49,0.9972
3,HMF,0.03,0.10,0.5  10-3_40  10-3,y=45.045x-5.473,1.0000
4,Gluconic acid,30.0,110.0,1.0-20.0,y=91.242x+2.9155,0.9999
5,Formic acid,7.7,25.7,0.1-1.0,y=355.9x+1.038,0.9994
6,Malic acid,8.9,29.7,0.1-1.0,y=297.55x+4.7151,1.0000
7,Lactic acid,17.8,59.4,0.11.0,y=162.75x+2.1879,0.9997
8,Acetic acid,13.6,45.2,0.12.0,y=198.78x+2.8405,1.0000
9,Citric acid,9.8,32.8,0.12.0,y=375.2x+18.84,0.9983
10,Succinic acid,20.4,27.9,0.1-1.0,y=202.79+6.1013,0.9998
11,Fumaric acid,8.4,27.9,0.115.0,y=56.271+7.7749,0.9996
12,Propionic acid,25.9,86.4,0.1-1.0,y=192.55x+4.4823,0.9996
