,0,1,2,3
0,linoleic acids (cis9trans11 and trans10cis12 isomers) and long-chain (n-3 or n-6),,"Griinari, J.M., Corl, B., Lacy, S., Chouinard, P., Nurmela, K., Bauman, D., 2000",
1, polyunsaturated fatty acids: application to the intramuscular fat of beef meat. J.,,Conjugated linoleic acid is synthesized endogenously in lactating dairy cows l,
2,"Chromatogr.A 1110,133-139","Chromatogr.A 1110,133-139","9-Desaturase. J. Nutr. 130, 2285-2291.","9-Desaturase. J. Nutr. 130, 2285-2291."
3,"Aldai, N., Murria, B.E., Olivan, M., Martinez, A., Troy, D.J., Osoro, K., Najera, A.I,",,"Huerta-Leidenz, N.O., Cross, H.R., Lunt, D.K., Pelton, L.S., Sawell, J.W., Smith, S.B.",
4,"2006b. The influence of breed and mh-genotype on carcass conformation, meat",,"1991. Growth, carcass traits: and fatty acid profiles of adipose tissues from",
5,"physicochemical characteristics,and the fatty acid profile of muscle from",,"steers fed whole cottonseed.J.Anim.Sci.69,3665-3672.",
6,"yearling bulls. Meat Sci. 72, 486-495.",,"Indurain, G., Beriain, M.J., Goni, M.V., Arana, A., Purroy, A., 2006. Composition an",
7,"Alfaia,C.P.,Alves,S.P.,Martins,S.I.,Costa,A.S.,Fontes,C.M.,Lemos,J.P.,Bessa,R.J.",,estimation of intramuscular and subcutaneous fatty acid composition in,
8,"Prates, J.A., 2009. Effect of the feeding system on intramuscular fatty acids and",,"Spanish young bulls. Meat Sci. 73, 326-334.","Spanish young bulls. Meat Sci. 73, 326-334."
9,"conjugated linoleic acid isomers of beef cattle,with emphasis on their",,"Juarez, M., Polvillo, O., Conto, M., Ficco, A., Ballico, S., Failla, S., 2008. Comparison",
10,"nutritional value and discriminator ability. Food Chem. 114, 939-946.",,four extraction/methylation analytical methods to measure fatty acid,
11,"Aviles, C., Martinez, A.L., Domenech, V., Pefia, F., 2015. Effect of feeding system and",,"composition by gas chromatography in meat. J. Chromatogr. A 1190, 327-33",
12,breed on growth performance: and carcass and meat quality traits in two,,"Kamihiro, S., Stergiadis, S., Leifert, C., Eyre, M.D., Butler, G., 2015. Meat quality an",
13,"continental beef breeds.Meat Sci.107,94-103",,health implications of organic and conventional beef production.Meat Sci.10,
14,"B0E,2005. Real Decreto espafiol 1201/2005 sobre la proteccion de los animales",,306-318.,306-318.
15,utilizados para experimentacion y otros fines cientificos.Boletin Oficial del,,"Leheska, J.M., Thompson,L.D., Howe, J.C., Hentges,E., Boyce, J., Brooks, J.C., Shrive",
16,"Estado 252,34367-34391.","Estado 252,34367-34391.","B.,Hoover,L.,Miller, M.F,2008.Effects of conventional and grass-feeding",
17,"Barton,L.,Marounek,M.,Kudrna,V.,Bures,D.,Zahradkova,R.,2007.Growth",,"systems on the nutrient composition of beef. J. Anim. Sci. 86, 3575-3585.",
18,performance and fatty acid profiles of intramuscular and subcutaneous fat from,,"MAGRAMA, 2015. Ministerio de Agricultura, Alimentacion y Medio",
19,"Limousin and Charolais heifers fed extruded linseed.Meat Sci.76,517-523",,AmbienteMAGRAMA. . (accessed 29.09.15.) http://www.magrama.gob.es/es/,
20,"Blanco, M., Casasuis, I., Ripoll, G., Panea, B., Alberti, P., Joy, M., 2010. Lucerne grazing",,ganaderia/temas/zootecnia/razas-ganaderas/razas/catalogo/default.aspx.,
21,compared with concentrate-feeding slightly modifies carcass and meat quality,,"Malau-Aduli,A.E.,Siebert,B.D.,Bottema,D.K.,Pitchford,W.S.,1998.Breed",
22,"of young bull. Meat Sci. 84, 545-552.",,composition of muscle phospholipids in Jersey and Limousin cattle. J. Anim. S,
23,"Brugiapaglia, A., Lussiana, C., Destefanis, G., 2014. Fatty acid profile and cholesterol",,"76,766-773.","76,766-773."
24,"content of beef at retail Piemontese,Limousin and Friesian breeds.Meat Sci.96",,"Mandell, I.B., Buchanan-Smith, J.G., Campbell, C.P., 1998. Effects of forage vs grai",
25,568-573.,568-573.,"feeding on carcass characteristic,fatty acid composition,and beef quality in",
26,"Buccioni, A., Decandia, M., Minieri, S., Molle,G., Cabiddu, A., 2012. Lipid metabolism",,"limousine-cross steers when time on feed is controlled. J. Anim. Sci. 76, 2619",
27,in the rumen:new insights on lipolysis and biohydrogenation with an emphasis,,,2630.
28,"on the role of endogenous plant factors. Anim. Feed Sci. Technol. 174, 1-25.",,"Marmer, W.N., Maxwell, R.J., Williams, J.E., 1984. Effects of dietary regimen and",
29,"Calder,P.C.,Deckelbaum,R.J.,2003.Fat as a physiological regulator: the news gets",,"tissue site on bovine fatty acid profiles. J. Anim. Sci. 59, 109-121.",
30,"better.Curr.Opin.Clin.Nutr.Metab.Care 6,127-131.",,"Miyazaki,M.,Ntambi,J.M.,2003.Role of stearoyl-coenzyme a desaturase in lipi",
