,0,1,2,3
0,quality attributes,fresh fish samples,,
1,,Indian mackerel,spotted sardine,yellowtail scad
2,crude protein (%),21.291.06,19.760.65,17.050.47b
3,crude fat(%,3.850.52,3.26  0.47a,3.590.24a
4,moisture content(%),71.250.62,71.840.52,74.090.1b
5,crude ash (%),1.750.25a,1.790.15a,1.770.19a
6,crude fiber %,0.240,0.27  0.02a,0.380.17a
7,FFA(% of oleic acid,3.860.71a,2.06 0.09b,1.94  0.26b
8,PV (meq of O/kg of fat),9.65 0.28a,6.54  0.23b,7.65  0.26c
9,TBARS (mg,1.41 0.53,2.62  0.37b,2.56  0.28b
10,malondialdehyde/kg),,,
11,p-AV,4.390.68,3.27 0.16b,4.580.18
