,0,1,2,3,4,5,6,7,8
0,Foodstuffs,na,Dry,G/100 g dry matter,G/100 g dry matter,,,,"Energyc,kJ"
1,,,matter,,,Fibre,,,(kcal)
2,,,(%),Protein,Fat,Fibre,Carbohydrateb,Ash,
3,Cereals,,,,,,,,
4,"Sorghum, whole grain, white (Surghum bicolour",9,90.6,10.3,4.3,19.0,64.8,1.6,1351 (323)
5,"Sorghum, whole grain, red (Surghum bicolour",9,89.9,7.4,3.9,15.6,71.4,1.7,1392 (333)
6,"Maizewhole grain,whiteZea mays)",10,90.3,7.6,6.2,26.0,59.0,1.2,1285 (307)
7,"Millet,whole grain (Pennisetum glaucum",7,91.0,7.9,6.3,11.6,72.7,1.5,1509 (361)
8,Roots and tubers,,,,,,,,
9,"Yam, dried (chips) (Dioscorea spp.)",7,88.1,3.9,0.9,12.8,80.4,2.1,1358 (325)
10,"Cassava,dried (chips)(Manihot esculenta",6,89.8,1.1,1.0,7.6,88.5,1.8,1443 (345)
11,Legumes,,,,,,,,
12,"Bambara groundnuts, seeds,red, dried (Voandzeia",8,91.9,20.0,6.0,37.0,33.6,3.4,1087 (260)
13,subterranea),,,,,,,,
14,"Bambara groundnuts, seeds, white, dried (Voandzeia",8,92.1,21.7,7.1,29.1,38.6,3.4,1236 (295)
15,subterranea),,,,,,,,
16,"Soya, seeds, whole, dried (Glycine max)",6,92.9,36.1,13.8,25.2,19.7,5.2,1432 (342)
17,"Cowpea,seeds,whole,dried,black Vigna unguiculata",7,87.1,20.3,1.8,43.7,30.5,3.8,885 (212)
18,"Cowpea,seeds,whole,dried,white (Vigna unguiculata",8,90.8,20.1,2.0,35.7,38.7,3.5,1018 (243)
19,"Peanut, seeds, dried, rose (Arachis hypogaea)",6,93.8,21.7,46.1,8.2,21.6,2.3,2440 (583)
20,"Peanut. seeds,dried,red Arachis hypogaea",6,94.9,22.9,47.5,9.9,17.4,2.4,2442 (584)
21,Vegetables,,,,,,,,
22,"Okra ladies-fingers, pods, dried (Hibiscus esculentus)",7,91.3,16.3,2.6,51.8,19.1,10.2,670 (160)
23,"Okra ladies-fingers, leaves, dried (Hibiscus esculentus)",8,90.1,18.4,4.7,48.7,13.4,14.8,695 (166)
24,"Bombax,flower calyces,dried(Bombax buonopozense",7,89.1,4.3,1.8,77.1,7.9,8.9,263 (63)
25,"Onions, leaves, dried (Allium cepa)",6,90.2,13.9,4.3,45.3,12.5,24.0,591 (141)
26,"False sesame, leaves, dried (Ceratotheca sesamoides)",7,84.6,25.0,4.3,51.1,6.1,13.6,673 (161)
27,Seeds and fruits,,,,,,,,
28,"African locust bean,seeds,fermented(Parkia biglobosa",8,65.1,44.6,34.8,15.1,1.3,4.2,2078 (497)
29,"Monkey-bread, seed, dried (Adansonia digitata)",10,95.0,38.2,38.0,10.0,6.4,7.5,2169 (518)
30,"African locust bean,fruit,pulp(Parkia biglobosa)",7,86.0,3.2,2.1,32.8,57.9,4.1,1040 (248)
31,"Cochlospermum spp., root's powder (Cochlospermum spp.)",10,92.0,4.6,13.0,31.0,45.5,5.8,1280 (306)
32,Ackee fruit (Bligia sapida),6,93.3,12.1,46.2,17.4,20.0,4.4,2255 (539)
