,0,1,2
0,,id measurement of,
1,"itritionally important starch fractions.Eur.J.Clin.Nutr.46,S33-S50.","itritionally important starch fractions.Eur.J.Clin.Nutr.46,S33-S50.","Quercus L.Fagaceae taxa.Pakistan J.Bot.37,361-371"
2,,2003. Calculation of the energy content of foods - Energy convertion factors. Food,"Papoti, V.T., Kizaki, N., Skaltsi, A., Karayannakidis, P.D., Papageorgiou, M., 2018.T"
3,"nergy - Methods of Analysis and Conversion Factors, pp. 1823.","nergy - Methods of Analysis and Conversion Factors, pp. 1823.",phytochemical rich potential of acorn (Quercus aegilops) products and by produc
4,,"ra-Dias, S., Valente, D.G., Abreu, J.M.F., 2003. Pattern recognition of acorns from","Food Sci.Biotechnol.27,819-828"
5,,"ifferent Quercus species based on oil content and fatty acid profile. Oils Fats 54,","Parsaei,M.,Goli,M.,Abbasi,H.,2018.Oak flour as a replacement of wheat and co"
6,34-391,,"flour to improve biscuit antioxidant activity.Food Sci.Nutr.6,253-258"
7,,"A.L., Pimentel, L., Rodriguez-Alcala, L.M., Gomes, A.,2018. Effect of Pufa","Pasqualone, A., Makhlouf, F.Z., Barkat, M., Difonzo, G., Summo, C., Squeo, G.,"
8,,bstrates on Fatty Acid Profile of Bifidobacterium breve Ncimb 702258 and CLA/,"Caponio, F., 2019. Effect of acorn flour on the physico-chemical and sensory"
9,,"LNA Production in Commercial Semi-Skimmed Milk. Sci. Rep. 8, 112.","properties of biscuits. Heliyon 5, e02242."
10,,"n,J.V.,Novo, J.J.J.,Cabrera,A.G.,Ariza,D.,Garcia-Olmo,J.,Cerrillo,R.M.N.","Pinto, D., Franco, S.D., Silva, A.M., Cupara, S., Koskovac, M., Kojicic, K., Soares, S.,"
11,,012. Population variability based on the morphometry and chemical composition,"Rodrigues,F., Sut, S.,Dall'Acqua, S.,Oliveira, M.B.P.P.,2019.Chemical"
12,,F the acorn in Holm oak (Quercus ilex subsp. ballota [Desf.] Samp..Eur.J. For.Res.,characterization and bioactive properties of a coffee-like beverage prepared fror
13,"31,893-904.","31,893-904.","Quercus cerris kernels. Food Funct. 10, 20502060."
14,,"oa-Gomez, C.I., Simental-Mendia, L.E., Gonzalez-Laredo, R.F., Alcantar-Orozco, E.","Pirhadi, M., Ahmadi, M., Khaniki, G.J., Mirzaei, M., Mahmoudi, B., Sadighara, P., 2C"
15,,"Monserrat-Juarez, V.H., Ramirez-Espana, J.C., Gallegos-Infante, J.A., Moreno",The effect of the milling process on the level of aluminum contamination in wh
16,,"menez, M.R., Rocha-Guzman, N.E., 2017. In-vitro and in-vivo assessment of anti","and flour of Alborz province. Plant Biotechnol. Persa 2, 2427."
17,,perglycemic and antioxidant effects of Oak leaves (Quercus convallata and Quercus,"Pripis-Nicolau,L.,de Revel,G.,Marchand,S.,Beloqui,A.A.,Bertrand,A.,2001"
18,,"izonica) infusions and fermented beverages. Food Res. Int. 102, 690699.",Automated HPLC method for the measurement of free amino acids including
19,,"ng, H.K., Van, P.J., 1975. Forage fiber analyses. U.S. Dep. Agric. 387598.","cysteine in musts and wines;first applications.J.Sci.Food Agric.81,731-738"
20,,"S, P., Rudzinska, M., Grygier, A., Ying, Q., Misina, I., Urvaka, E., Rungisc, D., 2019.","Rababah, T., Ereifej, K., Al-mahasneh, M., Alhamad, M.N., 2008. The Physicochemi"
21,,Istainable valorization of oak acorns as a potential source of oil rich in bioactive,Composition of Acorns for Two Mediterranean Quercus Species. Jordan J. Agric.
22,"mpounds.Process Saf.Environ.Prot.128,244-250.","mpounds.Process Saf.Environ.Prot.128,244-250.","4,131-137."
23,,"Fang, C., Lu, L., Hu,Z., Shao, Y., Zhu, Z.,2017. Determination of soluble sugar","Rabhi, F., Narvaez-Rivas, M., Tlili, N., Boukhchina, S., Leon-Camacho, M., 2016. Ste"
24,,018. Estatisticas Agricolas - 2017 [WWW Document]. URL. https://www.ine.pt,aliphatic alcohol and tocopherol contents of Quercus ilex and Quercus suber fron
25,,018. Estatisticas Agricolas - 2017 [WWW Document]. URL. https://www.ine.pt,"different regions. Ind. Crops Prod. 83, 781786."
26,,portal/xmain?xpid-INE&xpgid=ine_publicacoes&PUBLICACOESpub_bou,"Roukos,C.N.,Parissi,Z.M.,Kyriazopoulos,A.P.,Abraham,E.M.,2017.Nutritional"
27,20461359&PUBLICACOESmodo=2.,20461359&PUBLICACOESmodo=2.,quality of kermes oak (Quercus coccifera L.) acorns as affected by altitude in a typi
