,0,1,2,3,4,5,6,7,8,9
0,Trait,T4,Ts,T6-7,Tg-10,T11-15,L1-3,L4,L5,SE
1,Protein (%),21.15a,21.51ab,21.92b,23.13c,23.30c,23.25c,23.21c,23.00c,0.145
2,Moisture (%),74.51abc,74.70a,74.57ab,74.20bcd,74.24bcd,74.10cde,73.88de,73.73e,0.201
3,Fat (%),3.57a,3.14b,2.75c,2.29d,1.78e,1.94ef,2.1gdf,2.63c,0.141
4,C14:01,1.20a,1.20a,1.18a,1.16a,1.10a,1.09a,1.40a,1.22a,0.094
5,C16:01,0.50a,21.64a,21.46a,21.32ab,20.95bc,20.74c,21.01bc,21.26ab,0.129
6,C16:1 n-91,0.50a,0.49a,0.4gab,0.46bc,0.43c,0.44c,0.46bc,0.46bc,0.011
7,C16:1 n-71,1.97ab,1.96ab,9.79a,9.48b,1.91a,1.93a,2.02bc,2.10c,0.036
8,C18:01,9.75a,9.79a,9.79a,9.48b,9.41 bc,9.34bc,9.17cd,8.99d,0.129
9,C18:1 n-91,34.49a,34.43a,34.71ab,35.20b,34.86ab,35.09ab,35.36bc,35.99c,0.397
10,C18:1 n-71,3.33a,3.37a,3.38a,3.38a,3.41a,3.42a,3.39a,3.36a,0.298
11,C18:2 n-61,20.39a,20.38a,20.19ab,19.97ab,20.32ab,20.41a,20.23ab,19.73b,0.398
12,C18:3 n-31,2.64a,2.58ae,2.55abe,2.44bde,2.31c,2.38cd,2.48de,2.53e,0.085
13,C18:4 n-31,0.07ab,0.06a,0.07ab,0.07ab,0.06a,0.06a,0.06ab,0.08b,0.007
14,C20:01,0.12a,0.10a,0.10a,0.10a,0.89b,0.09a,0.10a,0.10a,0.018
15,C20:1 n-91,0.97a,0.95ab,0.95ac,0.92ab,0.89b,0.91bc,0.95ac,0.95ac,0.017
16,C20:3 n-61,0.67a,0.64a,0.67a,0.64a,0.65a,0.66a,0.65a,0.65a,0.015
17,C20:4 n-61,1.50a,1.62a,1.69ab,1.93ba,2.47c,2.37c,2.01d,1.73ab,0.124
18,C20:5 n-31,0.25a,0.26ab,0.27ab,0.31b,0.39c,0.36cd,0.32de,0.2gabe,0.027
19,C22:5 n-31,0.20a,0.20a,0.21a,0.23ac,0.27b,0.42bc,0.37ac,0.34a,0.023
20,C22:6 n-31,0.20a,0.20a,0.21a,0.23ac,0.27b,0.25bc,0.23ac,0.21a,0.019
21,SFA1.2,32.69a,32.74a,32.53ab,32.08b,31.56c,31.27c,31.43c,31.57c,0.237
22,MUFA1.2,41.26ab,41.19a,41.47ab,41.94bc,23.39b,41.79abc,42.19cd,42.86d,0.422
23,PUFA n-61.2,22.50a,22.59ab,22.50a,22.49a,23.39b,23.39b,22.84ab,22.06a,0.497
24,PUFA n-31.2,9.75a,3.43a,3.43a,3.42a,3.47a,3.48a,3.46a,3.45a,0.140
25,n-6/n-3 ratio3,9.75a,10.22ad,10.2gad,10.55ad,11.64b,11.43bc,10.75cd,10.02ad,0.319
26,Cholesterol (mg/100g),54.17a,51.43b,49.71b,46.71c,43.81d,43.85d,45.27dc,45.49dc,0.850
27,Tocopherol (mg/kg),2.94a,2.80a,2.33b,2.04bc,1.84c,1.82c,1.94c,2.21bc,0.128
