,0,1,2,3,4,5,6,7,8
0,Crop,Ca,K,Mg,P,Cu,Fe,Mn,Zn
1,,Rangea,Rangea,Rangea,Rangea,Rangea,Rangea,Rangea,Rangea
2,,(%),(%),(%),(%),(%),(%),(%),(%)
3,Wheat1,8-80,280-730,20-220,250-910,0.1-1.4,1.6-16.3,1.0-9.0,1.5-10.2
4,n=404231var.,(1000%),70-320,20-170,(364%),(1400%),(1019%),0.24.2,(680%)
5,"Rice, brown2b",10-60,70-320,20-170,200-500,0.1-0.7,0.2-6.0,0.24.2,0.7-3.3
6,,(600%),(457%),(850%),(250%),(700%),(3000%),(2100%),(471%)
7,"Maize, sweet3 b",8.3-69,900-1560,106-281,320-625,0.080.25,1.6-3.1,n/a,1.9-6.25
8,,(831%),(173%),(265%),(195%),(313%),(194%),,(329%)
9,Barley4 b,40-70,300-590,90-150,230-420,n/a,n/a,n/a,n/a
10,,(175%),(197%),(167%),(183%,,,,
11,Common bean5 b,9-425,1300-2490,100-326,230-842,<0.04-1.4,3.14-12.07,0.0009-2.63,<1.896.24
12,,(4722%),(191%),(326%),(366%),(>3500%),(384%),"(292,222%)",(>330%)
13,Soy bean6 b,120-320,1800-2320,220-310,500-940,0.11-1.98,6.0-20.0,<2.75-5.9,1.09-6.77
14,,(267%),(129%),(141%,(188%),(1800%),(333%),(>215%,621%
15,"Sweet potato, raw peeled7 b",79.0147.4,724.0-1454,73.787.6,135.7-179.2,0.5-0.7,2.1-6.4,1.3-2.6,0.6-1.2
16,,(187%),(201%,(119%),(132%),(140%),(305%),(200%),(200%)
17,Broccoli8 b,170-510,n/a,160-370,n/a,n/a,n/a,n/a,n/a
18,,(300%),,(231%),,,,,
19,"Tomato, red ripe raw9 b",145.2-181.8,3600-4833,116.7-206.9,379.3-500.0,0.67-1.07,4.91-8.33,1.83-2.07,1.50-3.09
20,,125%,(134%,(177%),(132%,160%,(170%,(113%),(206%)
21,"Papaya, ripelo b",57.93-285.9,1238-2309,89.53-229.6,44.76146.8,0.12-0.83,0.9-14.81,0.081-0.24,0.39-2.80
22,,(494%),187%,(256%,(328%),(692%),(1646%),(296%),718%)
