,0,1,2,3,4,5,6
0,Variable,Unrotated factors,Unrotated factors,Unrotated factors,Rotated factors,Rotated factors,Rotated factors
1,,A,B,C,A,B,C
2,Chlorophyll a,0.286-0.851,0.286-0.851,0.236,0.000,0.916,0.000
3,Chlorophyll b,0.504,-0.551,0.321,0.315,0.718,0.000
4,Carotenoids,0.138,-0.658,0.306,0.000,0.738,0.000
5,T polyphenols,0.855,0.274,0.253,0.896,0.000,0.000
6,LP polyphenols,0.950,0.149,-0.125,0.928,0.000,0.282
7,O-diphenols,0.954,0.165,-0.120,0.930,0.000,0.294
8,Catechins,0.967,0.151,-0.131,0.946,0.000,0.283
9,Procyanidins,0.978,0.107,-0.119,0.949,0.000,0.278
10,Triglycerides,0.424,0.455,0.732,0.000,0.000,0.951
11,Fatty acids,0.554,0.461,0.655,0.270,0.000,0.933
12,Total lipids,0.714,0.544,0.366,0.534,0.000,0.779
13,Sugar/acidity,-0.089,0.912,-0.146,0.000,-0.900,0.000
14,Sugar . weight,-0.591,0.688,-0.030,0.504,-0.753,0.000
15,Glucose/fructose,-0.124,-0.784,0.144,0.000,0.740,0.000
16,Tar . l00/acidity,-0.775,0.428,0.209,-0.777,-0.464,0.000
17,Tar/tar+ mal),-0.914,0.167,0.180,-0.904-0.266,-0.904-0.266,0.000
18,Tar/mal,-0.911,0.147,0.219,-0.917,0.000,0.000
