,0,1,2,3,4,5,6,7
0,Heavy,PTDIab/,MC,Estimated Daily,Estimated Daily,MC,Estimated Daily,Estimated Daily
1,metals,BMDLac,(mg/,Intake of heavy,Intake of heavy,(mg/,Intake of heavy,Intake of heavy
2,,mg/kg-d/,kg),metal in raw,metal in raw,kg),metal in raw,metal in raw
3,,day,,crabs,,,shrimps,
4,,,,EDI,%,,EDI,%
5,,,,mg/,PTDI/,,mg/,PTDI/
6,,,,kg-,BMDL,,kg-,BMDL
7,,,,d/,,,d/,
8,,,,day,,,day,
9,As,3 E-03a,0.40,2.3,78.9%,0.39,2.2,7.61%
10,,,,E-04,,,E-04,
11,Hg,2.3 E-04 a,0.60,3.5,152.17,0.40,2.3,101.86
12,,,,E-04,%,,E-04,%
13,Cd,8.3 E-04b,0.08,4.6,5.64%,0.24,1.4,16.93%
14,,,,E-05,,,E-04,
15,Pb,6.3 E-04 c,0.73,4.2,67.8 %,1.13,6.6,105.05
16,,,,E-04,,,E-04,%
