,0,1,2,3,4,5,6,7,8
0,Model parameters,Regression coefficients,Regression coefficients,,,,,,
1,,FLA,PLZ,CA,HYP,IQC,QCI,IDEA,TPC
2,Intercept,60.58,8.43,56.51,24.79,9.34,4.76,4.07,2511.49
3,Linear,,,,,,,,
4,X2 - Sample mass,0.18*,0.04,0.11,0.03*,0.11,0.00,0.03,1.04*
5,X3 - Extraction duration,2.29*,0.58,0.67,1.06*,1.18,0.11,0.25*,74.79*
6,X4 - Extraction cycles,9.30*,2.64,11.76,10.49*,20.13,0.85,3.24,419.25
7,Interaction,,,,,,,,
8,X2X3,0.01,0.00,0.01,0.00*,0.01,0.00,0.00,0.20
9,X2X4,0.11,0.02,0.09,0.01,0.06*,0.00,0.01,1.36*
10,XX4,0.72,0.09,0.07,2.02*,0.92,0.06,0.50,8.41
11,X2XzX4,0.01*,0.00,0.00,0.00,0.00,0.00,0.00,0.05
12,Lack of Fit (Prob>F),0.54,0.31,0.25,0.00,0.01,0.81,0.57,0.00
13,Adjusted R,97.91,75.82,58.80,77.62,0.00,75.28,84.25,52.88
