,0,1,2,3,4,5,6
0,Culinary Process,Boiling,,Grilling,,Roasting,
1,,Before,After,Before,After,Before,After
2,K,6650  397,2730  231,5490 388,5710 145,5490  226a,5140 235b
3,S,3020198,2730  231,2210  337a,3020214b,2660  222a,3100158b
4,CI,612  67a,1680399b,738  56a,12600 584b,858  42a,9630566b
5,Na,508  46a,1350 137b,546  109a,6710675b,64885a,5370370b
6,Mg,26011,268  26,246  26a,31642b,270  16a,31217b
7,Ca,183  14,147  37,144  27,151  8,153  20,14414
8,Fe,6.28  0.22a,5.40  0.24b,4.99  0.43a,5.80  0.33b,5.46  0.70,5.57  0.12
9,Zn,6.14  0.02a,6.74  0.24b,5.10  0.25a,6.42  0.25b,5.45  0.60a,7.45  0.36b
10,Br,3.81  0.41,3.65  0.20,4.36  0.28a,7.70 0.19b,4.39  0.25a,8.00  0.26b
11,Rb,0.53  0.03a,0.36  0.06b,0.48  0.03,0.45  0.04,0.45  0.07,0.52  0.03
12,Cu,0.37  0.17,0.36  0.10,0.40  0.26,0.48  0.28,0.29  0.07,0.32  0.06
13,Mn,0.09  0.01,0.10  0.01,0.09  0.03a,0.14  0.03b,0.06  0.01a,0.15 0.01b
