,0,1,2,3,4,5
0,Element,Linear range (gL-1),LOD(gkg-1),Spiked value (g kg-1),Measured value (g kg-1),Recovery (%)
1,As,0.5-20,5.0,10,9.59  0.27,95.9
2,Cd,0.25,1.0,10,9.67  0.33,98.8
3,Cu,1-40,1.2,50,49.4  5.23,98.8
4,Hg,1-5000,0.1,10,9.92  0.14,99.2
5,Se,150,10,50,47.9  0.14,95.8
6,Pb,0.520,4.7,50,48.9  6.45,97.8
7,Element,Linear range(mgL-1),LOD(mgkg-1),Spiked value(mgkg-,Measured value(mg kg-,Recovery (%)
8,Ca,1-300,1,1.0,0.81  0.12,81.0
9,Zn,1-200,1,1.0,0.93  0.09,93.0
10,Fe,6-1500,6,10,9.67  0.33,96.7
11,Mg,0.3100,0.3,10,9.43  0.51,94.3
12,Na,0.2100,0.2,10,9.78  0.19,97.8
13,K,0.3200,0.3,10,9.53  0.22,95.3
