,0,1,2,3,4
0,Mineral elements,High,Medium,Low,Blank
1,Na,8.340.205,9.580.414,9.090.414,9.300.315
2,Mg,2058.26,216  7.97,224  7.60,2028.71
3,Al**,45.3  1.58,10.90.438,4.760.161,4.75  0.123
4,K,732  41.9,776  47.6,748  42.7,73951.5
5,Ca,83.3  3.36,88.8  3.02,89.0  1.82,78.2  2.74
6,,14.9  1.23,17.4  1.23,12.9  1.07,15.7  1.45
7,Cr,66.36.37,64.05.95,60.64.86,61.5 4.40
8,Mn,140.604,12.70.467,16.00.688,14.60.457
9,Fe,4.460.172,5.960.209,3.38  0.132,4.75  0.205
10,Co**,3.05  0.208,16.41.31,2.66  0.190,2.760.208
11,Ni**,260  16.3,286 19.4,586  35.7,50937.2
12,Cu,2.66 0.0791,2.56  0.0977,3.25 0.0934,2.97  0.0890
13,Zn,12.90.547,14.00.539,14.50.575,14.60.527
14,As,1038.25,106  7.92,94.3  7.30,1018.76
15,Rb,1.40 0.0562,1.840.0751,1.54 0.0682,1.63  0.0703
16,Sr,15711.0,168  10.6,163 11.1,156  9.46
17,Mo,51542.4,54938.3,53635.8,507 30.2
18,Ag,4.99  0.433,5.42  0.436,5.180.448,5.510.389
19,Cd,13.2  1.16,15.1  1.02,12.9  0.973,14.2  1.21
20,Sb,10.00.699,11.8  0.849,10.90.931,11.9  1.09
21,Ba,1018.75,1059.69,94.2  6.18,1038.43
22,La,1.14  0.0893,2.222  0.166,1.72  0.148,2.16  0.169
23,Pr,0.529 0.0483,0.572  0.0524,0.5500.0485,0.6110.0515
24,Nd,0.916  0.0659,0.985  0.0857,0.919  0.0871,0.967 0.0814
25,Gd,0.379 0.0281,0.345  0.0256,0.304 0.0244,0.316  0.0237
26,Pt,3.08  0.262,3.300.259,3.18  0.282,3.01  0.258
27,Pb.,25.3  2.23,26.7 1.94,28.12.21,28.1  1.87
28,U,1.140.101,1.00  0.0659,0.914  0.0771,0.962  0.0549
