,0,1,2,3,4,5,6,7,8,9,10
0,State,,As,Cd,Co,Cu,Pb,Mo,Hg,Se,Zn
1,,,mgkg-1,(mgkg),(mgkg-1),(mgkg~1),mgkg-1,(mg kg-1),(mg kg-1),(mgkg-1,(mgkg-1
2,NSW,Meana,0.011,0.326,0.044,2.84,0.0317,0.42,0.0061,0.98,21.0
3,,median,nd,0.086,0.040,2.72,0.02,0.41,0.0022,0.97,20.3
4,,Range,nd-0.0503,0.013-2.83,0.021-0.11,1.85-6.07,0.004-0.33,0.028-0.86,nd-0.0838,0.27-1.53,11.8-34.9
5,QLD,Meana,0.01,0.299,0.059,2.48,0.014,0.35,0.0059,1.07,18.6
6,,Median,nd,0.129,0.058,2.48,0.014,0.32,0.0034,1.11,18.6
7,,Range,nd-0.0099,0.116-1.16,0.036-0.085,1.983.09,nd-0.019,0.270.47,nd-0.0184,0.661.38,13.423.5
8,SA,Meana,0.014,0.384,0.045,2.51,0.042,0.44,0.0085,1.00,19.5
9,,Median,nd,0.226,0.037,2.36,0.024,0.39,0.0038,0.93,17.5
10,,Range,nd-0.046,0.041-1.32,0.015-0.139,1.94-3.91,nd-0.278,0.17-0.87,nd-0.069,0.74-1.78,12.9-36.6
11,TAS,Meana,0.01,0.175,0.061,2.45,0.037,0.47,0.0067,0.65,18.5
12,,Median,nd,0.109,0.048,2.27,0.010,0.43,0.0017,0.66,18.4
13,,Range,nd-0.0082,nd-0.525,0.027-0.142,2.182.92,nd-0.172,0.36-0.66,0.0011-0.027,0.53-0.81,15.6-21.9
14,VIC,Meana,0.01,1.13,0.043,3.17,0.085,0.40,0.0024,0.99,24.5
15,,Median,nd,0.501,0.041,3.07,0.039,0.35,0.0024,0.97,23.4
16,,Range,nd-0.008,0.0264.65,0.026-0.073,2.304.42,nd-0.714,0.210.68,nd-0.063,0.59-1.46,15.4-44.5
17,WA,Meana,0.012,2.17,0.036,2.39,0.103,0.53,0.0046,0.84,19.5
18,,Median,nd,1.57,0.030,2.36,0.055,0.40,0.0025,0.82,19.6
19,,Range,nd-0.040,0.086-11.7,0.010-0.129,1.74-3.44,0.009-0.885,0.252.28,nd-0.0161,0.50-1.33,13.2-28.3
20,Aus,n<LOD,130,1,0,0,13,0,27,0,0
21,,Meana,0.011,0.853,0.044,2.72,0.057,0.44,0.0061,0.95,20.8
22,,Range,nd-0.050,nd-11.7,0.010-0.142,1.746.07,nd-0.88,0.0282.28,nd-0.084,0.271.78,11.7-44.5
