,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,Entry,Accession number,Accession number,-Linolenic,-Linolenic,Eicosadienoic,Eicosadienoic,Eicosatrienoic (n-3),Eicosatrienoic (n-3),Eicosatrienoic (n-6),Eicosatrienoic (n-6),Linoleic,Linoleic,Palmitoleic,Palmitoleic,Arachidonic
1,9,SB 4-1,,3.84,,0.02,,0.15,,3.25,,44.17,,0.07,,0.07
2,19,SB 21,,4.61,,0.03,,0.17,,3.00,,44.28,,0.06,,0.07
3,21,SB 16-5A,,4.32,,0.02,,0.21,,3.32,,42.06,,0.06,,0.08
4,25,SB 202A,,4.32,,0.02,,0.18,,3.57,,42.78,,0.06,,0.08
5,49,SB 202A,,4.41,,0.03,,0.17,,3.16,,43.50,,0.07,,0.07
6,52,SB 4-4A,,4.48,,0.02,,0.19,,3.46,,42.84,,0.05,,0.09
7,61,SB 193,,4.46,,0.03,,0.20,,3.51,,43.06,,0.05,,0.09
8,66,SB 1-1,,4.16,,0.02,,0.20,,3.39,,43.06,,0.06,,0.09
9,74,AS 5,,4.40,,0.03,,0.23,,3.25,,44.21,,0.04,,0.09
10,79,AS 10,,4.10,,0.03,,0.21,,3.70,,44.21,,0.08,,0.10
11,80,AS 13,,4.37,,0.02,,0.17,,3.46,,43.92,,0.07,,0.08
12,82,AS 13,,4.29,,0.04,,0.22,,3.31,,43.92,,0.06,,0.07
13,86,AS 17,,4.34,,0.03,,0.22,,3.17,,44.06,,0.06,,0.09
14,92,AS 20,,4.34,,0.02,,0.17,,2.95,,44.31,,0.06,,0.06
15,92,K3,,3.86,,0.02,,0.18,,3.34,,43.68,,0.07,,0.08
16,96,K7,,4.45,,0.03,,0.17,,3.13,,43.88,,0.08,,0.07
17,99,M3,,3.53,,0.02,,0.14,,4.10,,44.70,,0.06,,0.07
18,100,M4,,3.88,,0.02,,0.12,,4.24,,44.79,,0.06,,0.06
19,101,M5,,4.01,,0.02,,0.18,,3.53,,42.06,,0.05,,0.08
20,105,S 9,,3.77,,0.02,,0.13,,3.63,,44.75,,0.09,,0.06
21,117,SWAZI V4,,4.78,,0.02,,0.18,,3.40,,42.79,,0.06,,0.07
22,118,SWAZI V5A,,4.78,,0.02,,0.17,,3.29,,43.28,,0.05,,0.07
23,127,ZIM 003,,4.85,,0.03,,0.22,,2.76,,44.11,,0.05,,0.06
24,127,MAD 3,,4.67,,0.03,,0.25,,3.40,,44.30,,0.08,,0.09
25,129,"73,223 Marabastad","73,223 Marabastad",4.67,,0.03,,0.17,,3.02,,45.37,,0.08,,0.07
26,131,"76,467 Gravelotte","76,467 Gravelotte",4.34,,0.02,,0.23,,3.60,,42.14,,0.06,,0.09
27,136,CAP S1,,4.51,,0.03,,0.09,,3.08,,47.61,,0.05,,0.06
28,140,"ETL 76,469",,4.09,,0.02,,0.16,,3.98,,42.66,,0.07,,0.06
29,144,Sel from V4 S3 Dalby,Sel from V4 S3 Dalby,4.09,,0.04,,0.21,,3.70,,43.95,,0.08,,0.06
30,145,Sel 1 from ZR S4,Sel 1 from ZR S4,4.00,,0.02,,0.15,,3.36,,42.02,,0.06,,0.08
31,148,V4 S4 (AS),,4.96,,0.03,,0.18,,3.16,,43.71,,0.06,,0.08
32,149,V4 S4 (AS),,4.83,,0.03,,0.16,,3.16,,44.12,,0.07,,0.07
33,150,WS 42 (AS),,4.14,,0.02,,0.20,,3.10,,42.27,,0.06,,0.08
34,165,ZR S3,,4.28,,0.02,,0.14,,3.32,,45.09,,0.07,,0.08
35,168,ZR S4,,4.05,,0.02,,0.14,,3.17,,42.00,,0.05,,0.08
36,168,Sel 1 van Potch mengsel,Sel 1 van Potch mengsel,4.05,,0.03,,0.14,,4.01,,45.2,,0.05,,0.09
37,174,SB 11-1C,,4.13,,0.02,,0.20,,3.35,,42.23,,0.06,,0.08
38,174,SB 4-4G,,4.55,,0.03,,0.19,,3.31,,41.33,,0.05,,0.07
39,175,SB 4-2B,,4.60,,0.02,,0.16,,3.48,,41.33,,0.05,,0.07
40,176,SB 4-4H,,4.74,,0.02,,0.19,,3.02,,43.77,,0.07,,0.07
41,177,S 1 Sel2,,4.33,,0.02,,0.16,,3.19,,43.30,,0.06,,0.08
42,179,AB 16-5C,,4.40,,0.02,,0.15,,3.02,,44.89,,0.06,,0.07
43,181,Caprivi Sel 1,,4.64,,0.02,,0.11,,2.85,,46.43,,0.06,,0.07
44,181,SB 8-1B,,4.75,,0.02,,0.13,,2.85,,46.22,,0.06,,0.07
45,182,MV 67-1,,3.46,,0.03,,0.19,,3.68,,42.77,,0.05,,0.07
46,183,SB 14-7B,,3.46,,0.01,,0.11,,3.80,,44.57,,0.06,,0.04
47,184,SB 14-7B,,4.11,,0.02,,0.17,,4.38,,42.04,,0.07,,0.06
48,185,SB 8-3C,,3.95,,0.03,,0.18,,4.37,,42.08,,0.07,,0.07
49,190,MV 40-38,,4.41,,0.03,,0.18,,4.12,,43.19,,0.07,,0.08
50,190,MV 51-5-1C,,4.41,,0.03,,0.18,,4.12,,42.61,,0.06,,0.07
51,192,MV 74-2,,4.58,,0.02,,0.16,,3.10,,43.54,,0.07,,0.08
52,196,MV 104-2,,4.41,,0.03,,0.19,,3.04,,42.54,,0.08,,0.08
53,200,SB 4-2BB,,4.29,,0.02,,0.12,,3.04,,45.95,,0.06,,0.06
54,204,SB 4-2BB,,4.65,,0.02,,0.16,,3.27,,41.77,,0.06,,0.07
55,208,07K3,,4.65,,0.02,,0.18,,2.88,,43.08,,0.07,,0.07
56,210,6046,,4.50,,0.03,,0.19,,3.02,,44.91,,0.07,,0.08
57,210,RF-6135,,3.90,,0.02,,0.14,,3.88,,43.04,,0.06,,0.07
58,211,RF-6158,,4.10,,0.03,,0.22,,3.45,,43.14,,0.07,,0.09
59,212,RF-6158,,3.72,,0.02,,0.24,,4.04,,39.71,,0.06,,0.08
60,213,RF-6166,,4.55,,0.03,,0.22,,3.27,,43.66,,0.05,,0.07
61,215,RF-6180,,4.08,,0.03,,0.23,,3.43,,44.07,,0.08,,0.08
62,216,RF-6188,,4.07,,0.02,,0.21,,3.75,,41.86,,0.06,,0.08
63,217,RF-6221,,4.59,,0.03,,0.12,,2.88,,46.77,,0.06,,0.08
64,222,RF-6303A,,5.09,,0.03,,0.19,,3.17,,43.36,,0.06,,0.08
65,GM,,4.32,,0.03,,0.18,,3.40,,43.61,,0.06,,0.07,
66,LSD,,,0.39,,0.01,,0.03,,0.36,,1.17,,0.01,,0.01
