,0,1,2,3,4,5,6,7,8
0,,,Concentration Per 100 Kcal****,Concentration Per 100 Kcal****,,,Percentage af Label Declaration,Percentage af Label Declaration,Percentage af Label Declaration
1,Formulation Base,Formulation Base,Zn(mg),Cu(ug),Mn(ug),Mn(ug),Zn,cu,Mn
2,Milk,(78*,0.90.3a**,10323b,4761b,4761b,13331a,12224b,174147a
3,Soy,57,0.90.2a,12040a,14390a,14390a,13022a,15552a,15640a
4,Overall Mean 135),Overall Mean 135),0.90.3,11032,8789,8789,13228,13641,166115
5,"Milk, Firm A","Milk, Firm A",--_***,,,,,,
6,,B33),1.00.2a,li0tlsa,8182a,8182a,1342gba,118+18a,161+19gba
7,,C21),1.10.3a,1l1tlga,12t5b,12t5b,14642a,129l8a,239113a
8,,D23,0.60.1b,8423b,30t5b,30t5b,11812b,12033a,13022b
9,"Soy, Firm",A26,1.00.2a,119+15C,20188,20188,133+2gba,1512ob,155+34b
10,,8(7),1.10.2,14311b,,,13922a,15810b,151t29b
11,,c11,1.00.1a,i71t38a,57ib,57ib,13315ba,23551a,196+35a
12,,D15),0.6t0.1b,71t7d,159+56a,159+56a,118+12b,101tgc,130f33b
13,Infant Formula,Infant Formula,,,,,,,
14,Act Requirements,Act Requirements,Min-Max,Min-Max,Min-Max,Min-Max,,,
15,As of 1980,,0.5--,60===,5,--,,,
16,As of 1985,,0.5--,--,5,-,,,
