,0,1,2,3,4,5,6,7
0,,Anthocyanins,Flavonols,,Flavanols,,Hydroxycinnamic acids,
1,,delphinidin-3-,quercetin-3-,quercetin-3-,catechin,caffeic acid hexoside,caffeic acid hexoside,5-caffeoylquinic acid (chlorogenic
2,,galactoside,rhamnoside,rutinoside,,2,,acid)
3,'Bluecrop',180  7.01b,58.8  1.44a,20.9  0.55b,141  4.55a,54.3  0.86b,54.3  0.86b,321  16.1b
4,"""Liberty'",459  8.10a,10.8  0.41b,40.7  0.47a,31.4,136  16.8a,136  16.8a,340  21.9a
5,,,,,1.12b,,,
6,F cultivar (C),***,***,***,**,***,***,***
7,RA,325  30.9,36.6  5.42a,31.7  2.18a,89.9,110 17.3a,110 17.3a,326  21.2b
8,,,,, 12.3a,,,
9,MAP,313  29.1,33.0  4.75b,29.9  2.05b,82.2,80.1  10.5b,80.1  10.5b,335  17.2a
10,,,,,11.4b,,,
11,F atmosphere (A),ns,***,* **,**,***,***,**
12,od,290  43.1b,29.7  6.52d,27.7  3.21d,66.4,36.6  3.80d,36.6  3.80d,202  9.33d
13,,,,, 12.4c,,,
14,10 d,299  41.9b,32.9  6.88c,30.3  2.93c,85.1,89.0  13.3c,89.0  13.3c,327  15.6c
15,,,,,16.9b,,,
16,20 d,330  42.6a,37.0  7.76b,31.9  2.92b,95.0,114  19.3b,114  19.3b,368  16.5b
17,,,,, 18.7a,,,
18,30 d,358  43.2a,39.5  7.97a,33.3  2.98a,97.5,141  26.2a,141  26.2a,424  9.7a
19,,,,, 18.3a,,,
20,F storage period,***,***,***,**,***,***,***
21,FCA,ns,***,*,**,***,***,***
22,FC SP,ns,***,***,**,***,***,***
23,FA SP,ns,***,***,**,***,***,***
24,FCASP,ns,***,ns,**,***,***,***
