,0,1,2,3,4,5,6,7,8
0,Compounds,CAS,RI,Sc,Wa-Sc,Zr-Sc,Zb-Sc,Sp-Sc,Kf
1,Alcohols,,,,122  11.2b,,,,
2,2-Methyl-1-propanol,78831,662,13913.5c,122  11.2b,173  35.7d,222  17.8e,ND,3.36  0.20a
3,1-Butanola,71363,662,6.68  2.36a,7.07  0.31a,8.48  0.98ab,1421  95.8c,6.98  1.63a,11.2 0.38b
4,3-Methyl-1-butanol*,123-51-3,696,1495  69.7c,949  47.9b,1481  20.8c,1421  95.8c,1362  390c,3.84  0.09a
5,2-Methyl-1-butanol*,137-32-6,697,602  102ab,1215878b,627  84.0ab,789  35.5ab,685134ab,3.23  0.14a
6,"(R,R)-2,3-butanediol",24347-58-8,743,33.0  5.78b,ND,ND,ND,6.71  1.81a,ND
7,(+-)-5-Methyl-2-hexanol,111768-09-3,815,ND,ND,ND,5.36  2.01a,ND,ND
8,1-Hexanol*,111-27-3,860,183  35.4a,177  5.74a,260  16.0bc,302  19.4c,228  27.7ab,180 9.54a
9,cis-3-Hexen-1-ol*,928961,868,8.20  7.17a,10.7  0.25a,5.91  0.38a,3.97  5.61a,ND,3.76  5.32a
10,trans-3-Hexen-1-ol,928972,868,ND,ND,ND,ND,6.80  0.80a,7.28  0.29a
11,trans-2-Hexen-1-ol,928-95-0,869,1.50  0.09a,ND,ND,6.80  0.11a,ND,99.2  5.63b
12,1-Heptanol*,111-70-6,960,37.4  6.06ab,36.5  5.43ab,58.2  22.5b,25.3  7.25a,44.0  7.81ab,ND
13,1-Octanol*,11187-5,1059,5.56  2.17a,7.56  1.92a,6.70  0.04a,5.04  1.22a,5.81  1.74a,ND
14,2-Phenyl-1-ethanol*,60128,1136,303  0.13ab,192  53.5a,252  10.2ab,336  38.2ab,465  204b,ND
15,Sum,,,2815  461b,2716  222b,2872  215b,3133251c,2811  127b,312 24.3a
16,Aldehydes,,,,,,,,
17,Hexanal*,6625-1,806,2.06  1.09a,1.95  0.33a,1.86  1.23a,3.13  1.40a,2.55  1.27a,44.5  2.41b
18,trans-2-Hexenal,6728263,814,9.41  3.3a,10.4  4.7a,ND,8.57  2.1a,ND,181 3.57b
19,Heptanal,111717,905,ND,ND,ND,ND,ND,1.31  0.12a
20,Benzaldehyde,100-52-7,982,ND,5.21  0.82a,ND,5.24 0.33a,5.01  0.12a,ND
21,Compounds,CAS,RI,Sc,Wa-Sc,Zr-Sc,Zb-Sc,Sp-Sc,Kf
22, Nonanal*,124196,1104,ND,3.47  0.0a,ND,ND,ND,6.37  0.13a
23,Decanal*,112312,1204,ND,3.8  0.0a,4.83  0.0a,ND,5.090.0,ND
24,"3,5-Dimethylbenzaldehyde",5779-95-3,1208,4.15  1.74a,3.8  0.0a,ND,ND,ND,ND
25,Sum,,,15.6  6.20b,24.8  8.52d,6.7  1.32a,16.9  7.81e,12.7  3.26c,233  6.24 f
26,Ketones,,,,,,,,
27,2-Octanone*,111-13-7,952,13.0  3.83a,12.5  3.12a,13.3  0.27a,13.30.30a,12.5  4.89a,10.2  0.02a
28,3-Pentanone*,96220,654,ND,ND,ND,ND,ND,0.35  0.17a
29,2-Heptanone,110-43-0,853,ND,ND,ND,4.69  2.54a,1.54  1.22a,ND
30,6-Methyl-5-hepten-2-one,110-93-0,938,ND,ND,ND,ND,5.40  1.55a,1.58  0.01a
31,3-Octanone*,106-68-3,952,ND,ND,ND,ND,ND,1.23  0.11a
32,2-Nonanone*,821-55-6,1052,ND,2.44  1.66a,16.8  0.51b,ND,27.8  0.ob,ND
33,2-Undecanone*,112-12-9,1251,ND,ND,1.26  0.94a,ND,1.85  1.11a,ND
34,Sum,,,13.0 3.83a,14.9 5.31a,31.3  0.78b,18.0  2.84a,49.0  7.36c,13.3  0.31a
35,Acids,,,,,,,,
36,Isobutyric acid,79312,711,4.08  0.23a,ND,4.78  1.00a,6.05  2.27a,ND,ND
37,Butanoic acid*,107926,775,ND,2.52  2.17a,4.79  0.39a,8.83  2.12b,6.67  1.03a,ND
38,Isovaleric acid*,503-74-2,811,ND,ND,14.2  0.0b,6.32  2.71a,9.39  1.89a,ND
39,2-Methylbutyric acid,142621,811,ND,ND,7.46  1.09a,12.1  2.85b,13.0  3.71b,ND
40,Hexanoic acid*,142621,974,29.4  5.80a,31.8  4.87a,41.3  1.25ab,34.8  1.37a,63.1  19.9b,ND
41,Octanoic acid,124072,1173,59.0  6.47a,40.1  9.45a,37.5  1.70a,29.00.16a,62.6  35.9a,ND
42,"3,5-Di-tert-butyl-4-hydroxycinnamic acid",22014-01-3,2231,ND,3.99  2.84a,ND,ND,ND,ND
43,Sum,,,92.5  12.3bc,78.4  14.3a,110  4.42ab,97.1  5.12d,155  62.4 cd,ND
44,Acetate esters,,,,,,,,
45,Methyl acetate*, 79209,586,1.35 0.74a,2.63  0.20a,ND,6.93  2.31a,5.25  1.85a,3.57  1.17a
46,Ethyl acetate*,109-60-4,586,218  80.0ab,217  7.63ab,302  60.7bc,495  48.9d,353  45.8c,114  0.36a
