,0,1,2
0,,,"issue? J. Environ. Protect. 5, 106-113."
1,"2013. A baseline study of levels of mercury, arsenic, cadmium and lead in",,"Samal, L., Mishra, C., 2011. Significance of nickel in livestick health and product"
2,ortheast Arctic cod (Gadus morhua) from different parts of the Barents Sea. Mar.,,"J. Agro Vet. Med. Sci. 5, 349361."
3,"ollut.Bull.67,187-195.","ollut.Bull.67,187-195.","Scherz,H.,Kirchhoff,E.,2006.Trace elements: in foods:zinc contents of raw f"
4,"eropoulos, N., Karavoltsos, S., Sakellari, A., Avramidou, S., Dassenakis, M., Scoullos,",,comparison of data originating from different geographical regions of the w
5,"2012.Heavy metals in raw,fried and grilled Mediterranean finfish and shellfish",,"Food Compos. Anal. 19, 420433."
6,J.O. 2001. Chronic iron overload and toxicity: clinical chemistry perspectives.,"0od Chem.Toxicol.50,3702-3708.","Seixas, T.G., Moreira, I., Siciliano, S., Malm, O., Kehrig, H.A., 2014. Differences"
7,J.O. 2001. Chronic iron overload and toxicity: clinical chemistry perspectives.,,thylmercury and inorganic mercury biomagnification in a tropical marine fe
8,"lin.Lab.Sci.14(3),209-219.","lin.Lab.Sci.14(3),209-219.","Bull. Environ.Contam.Toxicol.92,274-278."
9,"hronic arsenic poisoning - a review. J. Environ. Sci. Health Part A 41, 2399-2428",,"Shiber, J.G., 2011. Arsenic, cadmium, lead and mercury in canned sardines comn"
10,"hronic arsenic poisoning - a review. J. Environ. Sci. Health Part A 41, 2399-2428",,"available in eastern Kentucky,USA.Mar.Pollut.Bull.62,66-72."
11,"ultured and wild rainbow trout, Oncorhynchus mykiss. J. Entomol. Zool. Stud. 2,",,"Srebocan, E., Pompe-Gotal, J., Prevendar-Crnic, A., Ofner, E., 2007. Mercury co"
12,"ultured and wild rainbow trout, Oncorhynchus mykiss. J. Entomol. Zool. Stud. 2,",,centrations in captive Atlantic bluefin tuna (Thunnus thynnus) farmed in the
13,,55-369,"Sea.Vet.Med.52,175-177"
14,"aja,O.A. Gaziano,J.M.,Djousse, L.,2014. N-3 Fatty Acids for prevention of car",,"Stern, B.R., 2010.Essentiality and toxicity in copper health risk assessment: ove"
15,"ovascular disease.Curr.Atheroscler.Rep.16,450.",,"update and regulatory considerations.J.Toxicol.Environ.Health A 73(2,1"
16,"is, I.B., Aridh,N.B., Hamza,N.,MHetli,M., Sadok,S.,2017. Heavy metals and",,"Storelli,M.M.,Giacominelli-Stuffler, R.,Marcotrigiano, G.O.,2002.Total and m"
17,"inerals contents in pikeperch (Sander lucioperca), carp (Cyprinus carpio) and",,mercury residues in cartilaginous fish from Mediterranean Sea. Mar. Pollut.
18,athead grey mullet (Mugil cephalus) from Sidi Salem Reservoir (Tunisia): health risk,,1354-1358.
19,"C., Costa, M., 2007.Nickel. InNordberg, G.F., Fowler, B.A., Nordberg, M., Friberg",,"Storelli, M.M., Storelli, A., Giacominelli-Stuffler, R., Marcotrigiano, G.O., 2005."
20,"Eds.),Handbook on the Toxicology of Metals,3rd ed. Academic Press Inc, Pp.",,"speciation in the muscle of two commercially important fish, hake (Merluce"
21,"Eds.),Handbook on the Toxicology of Metals,3rd ed. Academic Press Inc, Pp.",,merluccius) and striped mullet (Mullus barbatus) from the Mediterranean s
22,43-758.,43-758.,"mated weekly intake.Food Chem.89,295-300."
23,"inovie, J., Potier, M., Le Corre, M., Cosson R.P., Bustamante, P., 2007",,"Storelli, M.M.,Barone,G., Cuttone, G., Giungato, D.,Garofalo,R.,2010.Occuri"
24,ioaccumulation of trace elements in pelagic fish from the Western Indian Ocean,,"toxic metals (Hg, Cd and Pb) in fresh and canned tuna: public health implic"
25,"nviron.Pollut.146,548-566","nviron.Pollut.146,548-566",FoodChem.Toxicol.48.3167-3170.
26,"J., SprovieriF.Ogrinc,N., Horvat, M., Pirrone,N.,2014.Mercury in the",,"Storelli,M.M.,2008.Potential human health risks from metals (Hg,Cd,and Pb"
