,0,1,2
0,Accession number,Protein,Molecular weight
1,A0A1V4K6N2 PATFA,Titin,3906.5
2,A0A1D5NVW6 CHICK,Myosin,520.0
3,MYSS_CHICK,Myosin heavy chain,230.0
4,Peak N'2,,
5,Accession numbera,Protein,Molecular weight
6,O9PTY2 CHICK,Myosin heavy chain,230.0
7,Peak N'3,,
8,Accession numbera,Protein,Molecular weight
9,KCRM CHICK,-enolase,47.2
10,ENOB_CHICK,Creatine kinase M-type,43.3
11,A0A0Q3Q7N5_AMAAE,Actin,42.0
12,Peak N'4,,
13,Accession numbera,Protein,Molecular weight
14,KCRM CHICK,Creatine kinase M-type,43.3
15,A0A0Q3Q7N5_AMAAE,Actin,42.0
