,0,1,2,3,4,5,6,7,8,9,10
0,,,,,Honey(n=71a,,,,,,
1,,Im,Ly,se,Re,Em,ImNO,SeNO,ReNO,EmNO,Total
2,%> LOD,68,69,11,11,83,,21,8,31,
3,Min g kg.1,36.33,<LOQ,<LOQ,<LOQ,<LOQ,<LOD,<LOQ,<LOQ,<LOQ,
4,Max g kg'1,36.33,3.69,0.43,0.34,15.82,<LOD,0.25,0.18,0.31,37.3
5,Mean g kg1,3.59,0.45,0.27,0.23,1.64,<LOD,0.12,0.17,0.10,4.36
6,,,,,Pollen(n=6a,,,,,,
7,,Im,Ly,Se,Re,Em,ImNO,SeNO,ReNO,EmNO,Total
8,%>LOD,50,33,33,,67,33,50,<LOQ,50,
9,Min g kg.1,<LOQ,1.30,<LOQ,<LOD,<LOQ,14.06,<LOQ,<LOQ,65.21,342.62
10,Max g kg.1,26.77,11.94,<LOQ,<LOD,200.21,22.30,7.48,6.31,67.61,342.62
11,Mean g kg.1,15.00,6.62,<LOQ,<LOD,54.42,18.18,9.28,4.01,66.41,173.92
