,0,1,2,3,4,5
0,Amino,Goat Milk,,,Cow Milk,
1,acid,Amino acid,Amino acid,,Amino acid,Amino acid
2,,ratio,content,,ratio,content
3,Asp,0.10,0.17,,,0.11
4,,,,0.06,,
5,Glu,0.06,0.15,,,0.11
6,,,,0.04,,
7,His,0.08,0.16,,,0.19
8,,,,0.13,,
9,Ser,0.10,0.22,,,0.11
10,,,,0.09,,
11,Arg,0.06,0.19,0.09,,0.14
12,Gly,0.15,0.24,,,0.16
13,,,,0.16,,
14,Thr,0.06,0.18,,,0.12
15,,,,0.07,,
16,Pro,0.10,0.13,,,0.11
17,,,,0.06,,
18,Ala,0.13,0.20,,,0.09
19,,,,0.05,,
20,Val,0.16,0.24,,,0.25
21,,,,0.19,,
22,Met,0.19,0.25,,,0.19
23,,,,0.13,,
24,Cys,0.51,0.45,,,0.38
25,,,,0.41,,
26,Ile,0.14,0.22,,,0.26
27,,,,0.19,,
28,Leu,0.03,0.15,,,0.12
29,,,,0.04,,
30,Phe,0.15,0.20,,,0.14
31,,,,0.07,,
32,Lys,0.23,0.32,,,0.44
33,,,,0.43,,
34,Tyr,0.52,0.62,,,0.96
35,,,,0.87,,
36,Average,0.16,0.24,,,0.23
37,,,,0.18,,
