,0,1,2,3,4,5,6
0,,,,p11 5-o,,,
1,,,,,,Spot ratio#,
2,SSP*,Protein,S1/L1,,S8/L8,S1/S8,L1/L8
3,802,HSC70,1.41,1.11,1.11,1.31,2.50
4,803,HSC70,0.16,0.57,0.57,0.82,1.04
5,1201,BSA,0.82,0.47,0.47,1.73,1.91
6,2101,PGK-1,0.46,0.75,0.75,0.25,1.43
7,2501,a-Enolase,0.62,0.43,0.43,0.35,0.92
8,3701,PGM-1,2.89,2.28,2.28,1.61,1.86
9,3802,Transferrin,1.99,1.36,1.36,0.93,1.16
10,,,,pH 6-11,pH 6-11,,
11,,,,,,Spot ratio#,
12,SSP*,Protein,S1/L1,,S8/L8,S1/S8,L1/L8
13,3102,ZBTB42,0.09,0.11,0.11,0.02,0.05
14,4701,-Enolase,0.60,1.66,1.66,0.94,0.38
15,4702,-Enolase,0.16,1.32,1.32,16.4,2.35
16,7201,PGM-2,2.24,0.42,0.42,2.28,0.53
17,7501,GAPDH,43.0,,1.71,3.64,12.2
18,7506,PGK-1,0.14,0.93,0.93,0.59,0.92
19,8501,GAPDH,12.0,1.71,1.71,2.44,6.74
20,9302,PGM-2,0.25,,4.96,0.42,1.69
