,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,#,FOOD,,,N1,N2,H20,s,1,TOF,SD,RANGE,RANGE,
1,,VEGETABLES AND JUICES,VEGETABLES AND JUICES,,,,,,,,,,,
2,32,"CORN,SWEET,CANNED","CORN,SWEET,CANNED","CORN,SWEET,CANNED",12,3,75.6,0.24,1.1,1.3,0.21,1.1-,1.1-,1.5
3,,CREAM STYLE,CREAM STYLE,,,,,,,,,,,
4,33,"CORN,SWEET,CANNED,","CORN,SWEET,CANNED,","CORN,SWEET,CANNED,",20,5,74.5,0.29,1.75,2.04,0.09,1.94-2.14,,1.94-2.14
5,,"KERNELS, VACUUM PACK","KERNELS, VACUUM PACK","KERNELS, VACUUM PACK",,,,,,,,,,
6,34,"POTATOES,FLESH &SKIN,RAW","POTATOES,FLESH &SKIN,RAW","POTATOES,FLESH &SKIN,RAW",20,5,79.2,0.74,0.75,1.5,0.13,1.4-,1.4-,1.7
7,35,"POTATOES,FLESH &SKIN,","POTATOES,FLESH &SKIN,","POTATOES,FLESH &SKIN,",20,5,72.8,1.0,1.1,2.1,0.20,1.8.,1.8.,2.2
8,,BAKED,,,,,,,,,,,,
9,36,"POTATOESFLESH SKIN,","POTATOESFLESH SKIN,","POTATOESFLESH SKIN,",20,5,78.9,0.8,0.8,1.6,0.24,1.4-,1.4-,2.0
10,,BOILED IN SKIN,BOILED IN SKIN,,,,,,,,,,,
11,37,POTATOES.,"FLESH, BOILED","FLESH, BOILED",20,5,78.8,0.7,0.7,1.4,0.22,1.2-,1.2-,1.8
12,,WITHOUT SKIN,WITHOUT SKIN,,,,,,,,,,,
13,38,"POTATOES, FRENCH-FRIED,","POTATOES, FRENCH-FRIED,","POTATOES, FRENCH-FRIED,",,,,,,,,,,
14,,FROZEN HOME-PREPARED,FROZEN HOME-PREPARED,FROZEN HOME-PREPARED,20,5,48.6,1.5,1.5,3.0,0.39,2.7.,2.7.,3.6
15,,IN OVEN,,,,,,,,,,,,
16,39,POTATO CHIPS,POTATO CHIPS,,20,5,2.4,1.9,1.9,3.8,0.21,3.6,3.6,4.1
17,40,"CABBAGE,RAW","CABBAGE,RAW",,20,5,90.9,0.7,1.1,1.8,0.24,1.5,1.5,2.2
18,41,"CABBAGE,BOILED,DRAINED","CABBAGE,BOILED,DRAINED","CABBAGE,BOILED,DRAINED",20,5,94.0,0.6,1.1,1.7,0.43,1.3,,2.4
19,42,CELERY,"BOILED, DRAINED","BOILED, DRAINED",20,5,95.2,0.5,0.94,1.4,0.12,1.2-,1.2-,1.5
20,43,RAW,RAW,,20,5,94.6,0.5,1.0,1.5,0.31,1.1-,1.1-,1.8
21,44,"PEPPERS,","GREEN, RAW","GREEN, RAW",20,5,93.5,0.70,1.14,1.85,0.09,1.77,1.97,1.97
22,45,"LETTUCE,","ICEBERG,RAW","ICEBERG,RAW",20,5,96.0,0.23,0.51,0.7,0.13,0.6-,0.6-,0.9
