,0,1,2,3,4,5,6,7
0,Growing location,Amount of sample,Range (mg/kg),,,Average content (mg/kg),Average content (mg/kg),
1,,,-Tocopherol,-Tocopherol,Total tocopherols,-Tocopherol,-Tocopherol,Total tocopherols
2,The upper Yangtze River,84,42-320,157-460,114-816,181,289,470
3,Sichuan,43,95-298,195-388,311-637,200,319,519
4,Guizhou,12,116-249,195-388,311-637,165,268,433
5,Chongqing,10,42126,72208,114334,94,158,252
6,Yunnan,11,75-288,125-448,200736,184,292,476
7,Guangxi,6,133-320,215-496,347-816,226,354,580
8,Shanxi,2,212217,71-502,546563,215,340,555
9,The middle Yangtze River,78,42322,71-502,113-824,140,230,370
10,Hubei,35,42322,71-502,113824,214,344,344
11,Hunan,18,76-259,130-411,207670,130,214,344
12,Jiangxi,9,63-145,107-241,170-387,91,154,245
13,Henan,16,83-201,138-334,221535,123,207,330
14,The lower Yangtze River,41,64-211,134-342,161-553,110,186,296
15,Anhui,30,79-211,134-342,215-366,120,203,323
16,Jiangsu,4,80-137,136-230,215-366,106,180,287
17,Shanghai,7,64-127,110-214,174-341,104,176,280
