,0,1,2,3
0,Nutrient,Range of,Production region,References
1,,means mg/100g,of cultivar(s and,
2,,almondsa,local selections,
3,Minerals,,,
4,Calcium (Ca),280-300,California,Hall et al.1958
5,,190-670,Spain,"Prats-Moya et al.1997,Saura Calixto et al.1981and Saura-Calixto and Caniellas (1982"
6,,390-1300,Tunisia,Ayadi et al.(2006
7,Copper (Cu),0.9-1.3,Spain,Saura Calixto et al.(1981and Saura-Calixto and Caniellas 1982
8,Iron(Fe),3.8-4.9,California,Hall et al.1958
9,,2.6-4.4,Spain,"Saura Calixto et al.1981,Saura-Calixto and Canellas1982"
10,Magnesium (Mg),230-610,Spain,"Prats-Moya et al.(1997), Saura Calixto et al.(1981) and Saura-Calixto and Caniellas (1982)"
11,,90-180,Tunisia,Ayadi et al.2006
12,Manganese (Mn),1.2-1.8,Spain,"Prats-Moya et al.1997,Saura Calixto et al.(1981and Saura-Calixto and Canellas (1982"
13,Phosphorus (P),440-510,California,Hall et al.1958)
14,,360-1050,Spain,"Prats-Moya et al.1997,Saura Calixto et al.(1981and Saura-Calixto and Caniellas 1982"
15,,200-250,Tunisia,Ayadi et al.(2006)
16,Potassium (K),390-810,Tunisia,Ayadi et al.(2006)
17,,430-940,Spain,"Prats-Moya et al.(1997,Saura Calixto et al.(1981)and Saura-Calixto and Caniellas (1982)"
18,Sodium (Na),1.0-20,Spain,"Prats-Moya et al.1997,Saura Calixto et al.(1981and Saura-Calixto and Caniellas 1982"
19,Zinc(Zn),3.0-4.1,Spain,Saura Calixto et al.1981 and Saura-Calixto and Canellas (1982)
