,0,1,2,3,4,5,6
0,Vitamin,Treatment,Conditions,Food,Retention (%),Losses,References
1,,,,,,(%),
2,-Tocopherol,Boiling,"100C,8 min",Rabbit meat,,39,Dal Bosco et al.2001
3,,Roasting,20010C15min,,,14,
4,,Frying,"1755C,3min",,,12,
5,,,After 4-5 times of using,Rapeseed oil,,50,Gordon and
6,,,,,,,Kourimska (1995)
7,E,Heating,,Beef meat,,33-44,Bennink and Ono
8,,,,,,,(1982)
9,,,,Meat,,5,Piironen et al.(1987)
10,,Cooking,"75 min, soaking 15 h",Beans,93,,Maskova et al.(1996)
11,,,"45 min, soaking 16 h",Peas,88,,
12,,,"165 min,soaking 16 h",Soybean,92,,
13,,Boiling,"96-99C, 150 min",Beef meat,74,,
14,,Pressure-cooking,50 min,Beans,91,,
15,,Microwaving,"60 min, soaking 17 h",,93,,
16,,,,Corn and soybean oils,90,,Yoshida et al.1990
17,,,,Legumes,,40,Yoshida and Kajimotc
18,,,,,,,(1989)
19,,Grilling,93C,Pork meat,80,,Driskell et al.1998)
20,,,,Pork loin roast,44,,Driskell et al.1995
21,,Flash-frying,176C,Chicken nuggets,107,,Simonne and
22,,,,,,,Eitenmiller (1998)
23,,Frying,,Breaded shrimp,850,,
24,Vitamin E,Making omelette,,Egg yolk,46.76,,Murcia et al.(1999
25,activity,,,,,,
26,,Boiling,10 min,,78.37,,
