,0,1,2
0,Ingredient,Bar of solid chocolate (% of,Chocolate bar sweet (% of
1,position,product),product)
2,First,Unrefined cane OR coconut,"Chocolate (25), sugar (22),"
3,,"flower OR sugar (56), cocoa","dates (15, cereals (10, fruits"
4,,"mass OR beans (21), chocolate","OR nuts (7), glucose OR fructose"
5,,"(18), date paste (2), milk (1),",OR corn OR invert sugar syrup
6,,"sweetener (<1), cocoa butter","(7), milk protein (6), protein"
7,,(<1,"blend (2), curd mass (2), cocoa"
8,,,"mass (1), sweetener (1)"
9,Second,"Vegetable oil (31), cane OR","Fruits OR nuts (22), glucose"
10,,coconut flower OR sugar(27,"syrup (14),cane OR sugar (14),"
11,,"cocoa mass(16,fruits OR nuts","cereals (12), milk OR powder"
12,,"(12), milk OR powder OR milk","OR protein OR fat(10),"
13,,"fat (5), filling (5), chocolate (2),","chocolate (9), vegetable oil (8)"
14,,"sweetener (1), wheat flour (<1),","protein blend (3), fibre (2),"
15,,glucose syrup (<1),"sweetener (2), dates (1), cocoa"
16,,,"mass OR beans (1), filling (1),"
17,,,humectant(<1
18,Third,"Vegetable oil (44), milk OR",Glucose OR fructose OR date OR
19,,"powder OR protein OR fat (19),"," invert sugar syrup (16), milk OR"
20,,"fruits OR nuts (12), cocoa mass","powder OR protein OR fat (14),"
21,,"OR beans (10), coconut OR","fruits OR nuts (13), chocolate"
22,,"sugar5,filling3,glucose OR","13,vegetable oil 11,cocoa"
23,,"fructose syrup (2), wheat flour","mass OR beans (10), cereals"
24,,"(1), none (2), chocolate (<1),","10), sugar (7), filling (3),"
25,,sweetener (<1),"maltodextrin1,binder(<1,"
26,,,"protein blend (<1), collagen"
27,,,"hydrolyzate (<1), humectant"
28,,,<1
29,Fourth,Milk OR powder OR protein OR,"Vegetable oil (17), cereals (15),"
30,,"fat (25), vegetable oil (24),",milk OR powder OR protein OR
31,,"cocoa mass OR beans (18),","fat (12), glucose OR fructose OR"
32,,"fruits OR nuts(13),cane OR",date OR maltitol OR invert
33,,"demerara OR sugar (3),","sugar syrup (10), fruits OR nuts"
34,,"emulsifier (3),glucose OR","8),chocolate (7),cocoa mass"
35,,"fructose syrup (2), aroma (2),","7), sugar 5, fibre 4, filling"
36,,aquamin OR maltodextrin OR,"(3), none (3), maltodextrin (1),"
37,,"inulin 2,none 6,filling<1","collagen (1), egg mass (<1),"
38,,"rice powder (<1), water (<1),","sorbent glycerol (<1),"
39,,"coconut milk (<1), honey (<1),","sweetener(<1),preservative"
40,,stabilizer<1,"moisture (<1), oligophrenic"
41,,,"<1,aroma<1"
42,Fifth,Milk OR powder OR protein OR,"Vegetable oil (17), milk OR"
43,," fat OR lactose (39), cocoa mass",powder OR protein OR fat (16
44,,"OR beans (16), fruits OR nuts","fruits OR nuts (14), cocoa mass"
45,,"8, emulsifier (7, aroma (6","7), cereals (7), glucose OR"
46,,"vegetable oil (6), filling (3),","invert syrup7,sugar5"
47,,glucose OR fructose invert sugar,"chocolate (4), maltodextrin OR"
48,,"syrup (2), honey (1), none (10),","polydextrose (4), humectant"
49,,"chocolate (<1), acidity","3,binder2,soybean2"
50,,"regulator (<1), coconut milk","aroma (2), alcohol (1), none (6),"
51,,"<1,fibre<1,salt<1","egg mass (<1), emulsifier (<1),"
52,,,"honey<1,chlorella<1"
53,Sixth,Milk OR yoghurt OR powder OR,Milk OR powder OR protein OR
54,,"protein OR fat OR lactose (36),","fat OR lactose (19), vegetable"
55,,"emulsifier11,cocoa mass OR","oil (15), fruits OR nuts (11),"
56,,"beans OR liquor (10), fruits OR","cocoa mass (6), alcohol (4),"
57,,"nuts (8), aroma (5), vegetable","humectant (4), chocolate (4),"
58,,"oil (4), filling (3), glucose OR","sugar (3), cereals (3), glucose"
59,,"fructose invert sugar syrup (3),","OR invert syrup(3,protein"
60,,"salt OR spices (1), wheat flour","blend (3), emulsifier (3), aroma"
61,,"1,none17,fructose OR","1,gelling1,barley malt"
62,,"glucose <1,gelling agent<1","extract (1), maltodextrin (1),"
63,,,"honey (1), none(12), acid (<1),"
64,,,"binder (<1), sweetener (<1),"
65,,,water(<1
66,Seventh,Milk OR yoghurt OR powder OR,Milk OR powder OR protein OR
67,,"protein OR fat OR lactose (26),","fat OR lactose (19), vegetable"
68,,"emulsifier (14), aroma (10),","oil (12), cocoa mass (10), fruits"
69,,"fruits OR nuts (8), cocoa mass","OR nuts (7), humectant (7),"
70,,"OR beans (5), vegetable oil (4),","cane OR sugar (5), cereals (5),"
71,,"filling (3), glucose OR fructose","glucose OR invert syrup (4),"
72,,"OR invert sugar syrup (3), none","emulsifier (3), protein blend (3),"
73,,"(24), wheat OR rice flour (<1),","aroma (3), maltodextrin (1),"
