,0,1,2,3
0,Botanical family,Variety,Lutein,B-Carotene
1,Species,Cultivar,,
2,,brussels sprouts SG 2339,0.35,0.20
3,,brussels sprouts Titus,0.37,0.22
4,,brussels sprouts Valencia,0.36,0.23
5,Brassica oleracea L.,var.sabauda,,
6,,savoy cabbage Paradiesler,1.49,1.27
7,,savoy cabbage Wirosa,2.08,1.46
8,Brassica oleracea L.,var.sabellica,,
9,,kale Reflex,6.19,5.40
10,,kale Winterbor,6.91,5.10
11,Brassica rapa L,var.ssp.chinensis,,
12,,pak choi Amur,10.47,6.61
13,,pak choi Tatsoi Red,8.61,5.77
14,,Pak Choi,1.26,1.22
15,Brassica rapa L,var. komatsuna,,
16,,Green Boy,6.80,4.87
17,Brassica rapa L.,var.nipposinica,,
18,,Mibuna Early,6.50,4.80
19,,Mizuna Early,6.22,5.06
20,,Mizuna Mandovi,5.97,4.80
21,Brassica rapa L.,var.rosularis,,
22,,mini pak choi Choho,7.94,5.74
23,,mini pak choi Misome,7.87,5.81
24,,mini pak choi Tama,6.93,4.87
25,,mini pak choi Tatsoi Green,7.06,4.99
26,Diplotaxis tenuifolia L.,,,
27,,perennial wall-rocket,12.99,4.17
28,Eruca sativa L.,,,
29,,rocket Grazia,11.10,3.58
30,Chenopodeaceae,,,
31,Beta vulgaris L.,var.flavescens,,
32,,Swiss chard Berac(green,3.06,2.85
33,,Swiss chard Charlotte (reddish,5.13,4.48
34,Beta vulgaris L.,var.vulgaris,,
35,,chard(green),2.49,1.56
36,,chard (yellow),2.08,2.22
37,Spinacia oleracea L.,,,
38,,spinach (summer),8.32,7.28
39,,spinach (winter),6.41,5.34
40,Liliaceace,,,
41,Allium fistulosum L.,,,
42,,scallion Ishikura Long White,1.49,1.49
43,Allium porrum L.,var.porrum,,
44,,leek Cousteau,3.39,2.56
45,,leek Prelina,2.48,2.10
46,,leek Shelton,3.26,2.56
47,,leek Zefa Plus,2.82,2.50
48,Allium schoenoprasum L,,,
49,,chives Polyvit,6.95,5.77
50,Allium tuberosum L.,,,
51,,garlic chives Kobold,8.07,8.06
