,0,1,2,3,4,5,6
0,,Histamine concentration (mg/100 g),Histamine concentration (mg/100 g),,,,
1,Sample number,Beef shawarma samples based on hygienic levels,Beef shawarma samples based on hygienic levels,,,,
2,,High,Moderate,Low,High,Moderate,Low
3,1,2.2,10.9,15.3,7.0,12.4,15.8
4,2,1.1,ND,ND,ND,19.3,27.7
5,3,ND,9.8,23.6,ND,ND,11.4
6,4,ND,ND,ND,ND,ND,34.2
7,5,3.0,6.2,17.2,16.3,25.7,2.8
8,6,ND,13.1,28.8,ND,14.2,13.6
9,7,ND,ND,19.1,1.1,14.2,28.9
10,8,ND,14.3,21.2,5.8,9.6,12.8
11,9,7.2,ND,13.8,ND,14.3,36.0
12,10,1.0,10.8,21.2,ND,17.7,12.9
13,11,ND,22.7,ND,ND,ND,14.4
14,12,12.9,ND,6.9,8.7,25.0,31.3
15,13,ND,13.7,17.7,ND,25.0,11.1
16,14,ND,11.8,30.0,1.2,2.4,35.8
17,15,3.8,ND,30.0,8.3,ND,15.4
18,16,ND,ND,ND,ND,11.5,28.1
19,17,ND,17.4,12.2,ND,12.0,3.7
20,18,4.9,8.3,24.5,ND,16.6,ND
21,19,ND,ND,22.4,14.7,3.3,8.3
22,20,ND,10.1,11.0,ND,14.9,11.6
23,MeanSE (n =20,1.80  0.74,7.5  1.59,14.75  2.16,3.15  1.16,10.05  1.93,17.8  2.55
