,0,1,2,3
0,Cultivars,AsA(mg/kgfw,DHA (mg/kgfw),Total vitamin C
1,,,,(mg/kgfw)
2,Rio Grande,,,
3,Green,67.83.7a,78.39.5b,14613b
4,Green-orange,73.04.5a,74.21.9b,1473b
5,Orange-red,69.510.1a,1529a,22110a
6,Red-ripe,10818a,73.49.5b,1818ab
7,HLY 13,,,
8,Green,55.84.2b,14320a,19917a
9,Green-orange,1157a,16.12.2c,1319b
10,Orange-red,13716a,92.814.9b,2305a
11,Red-ripe,1151a,37.80.6c,1530b
12,HLY 18,,,
13,Green,72.33.3b,15114a,22316cb
14,Green-orange,96.22.0b,16410a,2609b
15,Orange-red,18031a,15328a,3337a
16,Red-ripe,1212b,86.25.6b,20714c
17,Lyco 2,,,
18,Green,64.06.0c,21312a,27711a
19,Green-orange,10423ab,20517a,30913a
20,Orange-red,1154a,1163b,2311b
21,Red-ripe,10010b,20920a,3099a
