,0,1,2,3,4,5,6,7,8,9,10
0,Year,Al,Au,Cs,Ge,Hf,In,Li,Nb,Pd,Pt
1,1977,46.9a,0.578a,0.056a,0.030c,0.309a,bDL,0.068a,0.185a,0.320a,0.028c
2,, 11.2, 0.252, 0.019, 0.005, 0.133,, 0.016, 0.087, 0.085, 0.004
3,1978,8.88e,0.111bc,0.077a,0.051c,0.052c,bDL,0.052abc,0.131abc,0.164bcd,0.032c
4,,1.17, 0.062,0.025, 0.007, 0.069,,0.012, 0.036,0.112, 0.003
5,1979,28.gbcd,0.104bc,0.049a,0.022c,0.033c,bDL,0.061ab,0.067b-e,0.103 cd,0.029c
6,, 5.66,0.017, 0.011, 0.009, 0.023,, 0.025, 0.029,0.021,0.005
7,1984,30.gabc,0.173bc,0.113a,0.018c,0.051c,bDL,0.045a,0.098a,0.215a,0.036c
8,,4.87, 0.068, 0.055, 0.002,0.061,,d  0.010,d  0.096,d  0.078,0.013
9,1993,8.92e,bDLd,0.042a,0.029c,0.032c,bDL,0.018d,0.039cde,0.124bcd,0.027c
10,,0.671,, 0.009, 0.022, 0.016,, 0.005, 0.003, 0.037, 0.006
11,1994,6.68e,bDLd,0.018a,0.020c,0.207ab,0.456d,0.029 cd,0.174ab,0.217a-,0.022c
12,, 1.43,, 0.003, 0.004, 0.035, 0.161, 0.002, 0.011,d  0.072, 0.005
13,2008,13.7ede,0.043c,0.028a,0.028c,0.129bc.,0.937b,0.024 cd,0.073a-e,0.224abc,0.881a
14,, 1.99, 0.008, 0.004,0.003, 0.010, 0.102, 0.002,0.012,0.041, 0.06
15,2013,14.1c-e,bDLd,0.036a,0.026c,0.101bc,1.38a,0.019d,0.041cde,0.265ab,0.682b
16,, 2.59,, 0.007,0.008,0.010, 0.144, 0.003, 0.003, 0.032, 0.045
17,2015,16.1b-e,0.057c,0.038a,0.417a,0.051c,1.32a,0.037bcd,bDL,0.058d,0.940a
18,, 1.92, 0.006, 0.018,0.101,0.013,0.155, 0.004,, 0.005, 0.078
