,0,1,2,3,4,5,6,7,8,9
0,Seed tissue,Tannin content,B Vitamins (g/g dry weight),B Vitamins (g/g dry weight),,,,,,
1,,,B1,B2,B3,B5,B6,B8,B9,Total B vitamins
2,Whole seed,Low tannin,4.34 a,3.32 b,13.90 a,4.14 a,1.58 a,0.045 a,2.21 b,29.53 b
3,, High tannin,4.57 a,4.05 a,14.78 a,3.84 b,1.97 a,0.036 a,2.79 a,32.02 a
4,,Mean,4.48,3.75,14.53,3.95,1.81,0.039,2.55,31.10
5,,S.E.M.,0.135,0.090,0.380,0.081,0.038,0.003,0.070,0.518
6,Seed coat, Low tannin,0.21 b,1.13 b,1.72 a,11.94 a,1.28 b,-t,1.84 b,18.14 a
7,,High tannin,0.76 a,1.91 a,1.56 a,7.76 b,2.10 a,-,3.04 a,17.13 a
8,,Mean,0.54,1.60,1.62,9.44,1.77,,2.56,17.53
9,,S.E.M.,0.049,0.069,0.116,0.194,0.038,-,0.102,0.388
10,Cotyledon, Low tannin,4.52 a,3.81 a,13.71 a,2.72 a,1.72 a,0.053 a,1.48 b,28.48 a
11,,High tannin,4.35 a,3.51 a,13.93,2.57 a,1.55 a,0.042,1.48 b,27.56 a
12,,Mean,4.42,3.63,13.93,2.63,1.61,0.042,1.66,27.93
13,,S.E.M.,0.099,0.071,0.307,0.048,0.047,0.039,0.025,0.368
14,ANOVA,,,,,,,,,
15,Whole seed,Genotype,***,***,***,***,***,***,***,***
16,,Environment,**,***,ns,***,,***,***,***
17,,GE,**,***,***,***,***,ns,***,***
18,Seed coat,Genotype,***,***,***,***,***,-,***,***
19,,Environment,***,***,***,***,***,-,***,ns
20,,GE,***,***,***,***,***,-,***,ns
21,Cotyledon,Genotype,***,***,***,***,***,***,***,***
22,,Environment,***,***,**,***,*,-,***,**
23,,GE,***,***,***,***,***,,***,***
