,0,1,2,3,4,5,6,7,8
0,,Arizul,,Sultanina,,Superior,,Flame,
1,,Fresh grapes,Raisins,Fresh grapes,Raisins,Fresh grapes,Raisins,Fresh grapes,Raisins
2,Dry matter(w/w,283 a,921A,294 a,90.00.7A,27.60.2 a,90.30.8A,291a,901A
3,Phenolic compounds,g/100 g DW,mg/100 g DW,g/100g DW,mg/100 g DW,g/100gDW,mg/100 g DW,g/100 g DW,mg/100 g DW
4,Phenolic Acids,,,,,,,,
5,Gallic acid,73a,0.230.03 B,71b,0.1600.02BC,83b,0.120.04C,316a,0.500.02A
6,Caftaric acid,17114a,193A,426b,7.20.6B,41.60.5 b,3.264  0.002 B,1575 a,15.60.5A
7,Fertaric acid,33351 a,1.2 0.4 A,1889b,0.60.2B,1515b,0.530.08 B,20933 b,1.050.08 AB
8,Coutaric acid,nd,2.50.5A,nd,1.00.3B,nd,0.6440.006 B,20.1  0.4,3.5  0.7 A
9,g/100g DW,,,,,,,,
10,Stilbenes,,,,,,,,
11,trans-resveratrol,nd,nd,2.60.5 a,278,3.8 0.2 a,nd,nd,nd
12,Flavonoids,,,,,,,,
13,Flavonols,,,,,,,,
14,Quercetin,1.70.3 b,12.90.8B,3.10.2 a,9815A,0.80.3c,273B,3.30.1 a,97.25  0.02 A
15,Quercetin-3-O-rutinoside,11725 a,nd,982a,260 27A,751a,10927B,14040 a,20642A
16,Quercetin-3-O-glucuronide,4.50.5 b,3.40.7C,282a,112B,13.70.3 b,3.50.6C,329a,41.9 0.2 A
17,Isoquercitrin,314 a,396B,373 a,12116A,404 a,585B,355a,1197A
18,Kaempferol,1.80.3 b,26.60.5A,2.360.03 b,4919A,0.60.1 c,304A,3.30.3 a,4412A
19,Kaempferolhexoside,358a,19812A,416a,21336A,554a,8118B,4111 a,13510 B
20,Isorhamnetin,nd,nd,nd,3.2 0.9 B,1.2 0.4 a,10.80.4A,0.720.0a1,175A
21,Isorhamnetin-hexoside,nd,2.4  0.3C,1.80.4 b,82C,92a,233B,61a,432A
22,Flavan-3-ols,,,,,,,,
23,(+)-catechin,283b,1581A,202c,275C,29.80.8 b,153C,381a,577B
24,-)-epicatechin,152a,155A,1.60.2 b,nd,142 a,nd,113a,272A
25,Procyanidin dimer,51a,nd,51a,nd,4.00.1 a,nd,62a,nd
26,Flavones,,,,,,,,
27,Astilbin,2.90.4 a,124B,0.30.1 b,52C,2.60.2 a,0.8  0.2C,31a,272A
