,0,1,2,3,4,5,6,7,8
0,Samples,,Moisture,Ash,Starch,Protein,Iron,Zinc,Calcium
1,,,(g),(g),(g),(g),(mg),(mg),(mg)
2,Whole grains,,,,,,,,
3,,PC,69.7,2.64,44.09*,19.17,5.34**,1.65,101.25
4,A. Distilled water (control),PC,0.3,0.04b,0.00a,1.02a,0.09e,0.00c,1.91b
5,A. Distilled water (control),MC,58.0,2.67,43.74*,18.90,4.23**,1.76,106.40
6,,MC,0.0,0.00b,0.33a,0.88a,0.00f,0.10c,0.00a
7,,PC,70.00,2.74,40.90,18.90,92.56*,1.86,94.40
8,B. With 100 mg Fe,PC,0.00,0.04b,0.00b,0.00a,0.06c,0.14b,0.00b
9,B. With 100 mg Fe,MC,57.20,2.80,42.04,19.56,90.36**,1.97,98.20
10,,MC,0.40,0.00b,0.36ab,1.99a,0.75c,0.02b,1.94b
11,,PC,69.90,3.79,42.19,18.60,174.07,2.10,90.53
12,C. With 200 mg Fe,PC,0.00,0.30a,0.00ab,0.83a,1.31a,0.09b,0.00b
13,C. With 200 mg Fe,MC,55.80,3.76,42.36,20.50,164.24*,2.00,92.71
14,,MC,0.80,0.00a,0.83ab,0.00a,0.01b,0.00b,1.76b
15,,PC,66.30,2.52,42.08,19.58,6.67*,7.18,111.75
16,D.With 50 mg Zn,PC,0.11,0.12b,0.00ab,1.19a,0.11d,0.00a,3.71a
17,D.With 50 mg Zn,MC,57.10,2.87,41.11,19.37,6.36*,7.41,114.31
18,,MC,0.70,0.00a,0.99ab,0.00a,0.28d,0.55a,3.73a
19,,PC,65.50,3.22,41.39,19.48,6.86,8.33,114.29*
20,E.With 100 mg Zn,PC,0.00,0.32a,0.70ab,1.42a,0.19d,0.33a,1.42a
21,E.With 100 mg Zn,MC,58.50,2.55**,42.94,19.52,6.57*,8.41**,108.37*
22,,MC,0.35,0.00b,0.84ab,0.99a,0.12d,0.00a,0.81a
23,Dehulled grains,,,,,,,,
24,,PC,70.4,2.60,0.49b,20.07,5.82*,2.10,36.76
25,A. Distilled water (control),PC,0.3,0.00ab,0.49b,0.00a,0.29c,0.00c,2.91b
26,A. Distilled water (control),MC,52.9,2.40,46.34*,20.74,5.74*,1.93,39.17
27,,MC,0.00,0.06b,1.05b,0.89a,0.15c,0.14c,0.00b
28,,PC,70.81,2.47*,46.97*,21.51,15.41,1.98,34.09
29,B.With 100 mg Fe,PC,0.30,0.17ab,0.72b,1.23a,0.37b,0.00c,1.68b
30,B.With 100 mg Fe,MC,59.20,2.65,46.27**,21.59,16.04,2.22,37.11
31,,MC,0.20,0.00ab,0.00b,1.23a,0.06b,0.10c,0.00b
32,,PC,71.50,3.26*,47.63**,21.82,24.87,2.02,32.77
33,C.With 200 mg Fe,PC,0.30,0.25a,0.65ab,0.77a,0.52a,0.07c,0.70c
34,C.With 200 mg Fe,MC,51.20,3.48,46.75**,20.61,23.94*,1.93,33.75
35,,MC,0.00,0.00a,0.46b,1.93a,0.15a,0.07c,2.58b
36,,PC,76.60,2.61,48.03**,20.77,5.64,5.85,40.60
37,D.With 50 mg Zn,PC,0.60,0.26ab,0.30a,0.00a,0.12c,0.59b,1.11a
38,D.With 50 mg Zn,MC,52.80,2.56,47.81**,20.66,5.44,6.08,39.22
39,,MC,0.30,0.15ab,0.48ab,1.21a,0.00c,0.00b,0.00b
40,,PC,67.20,3.08,49.63,21.19,5.85,8.65,43.52
41,E.With 100 mg Zn,PC,0.30,0.37ab,1.22a,1.16a,0.00c,0.64a,1.17a
42,E.With 100 mg Zn,MC,56.50,3.01,49.68,20.90,5.96,8.18,43.76
43,,MC,0.20,0.46ab,0.00a,0.00a,0.12c,0.55a,0.82a
