,0,1,2,3,4,5
0,Component,RR,RR,DJ,OECDd,NP
1,,nonsprayeda,sprayedb,controlc,,commercial rice
2,,mean,mean,mean,,mean
3,,(range)f,(range),(range),,(range)
4,Calcium,0.13,0.12,0.11,0.1-0.6,0.10
5,(mg/g),(0.12-0.18),0.10-0.13,(0.10-0.13),,(0.08-0.13)
6,Magnesium,1.19,1.12g,1.25,0.2-1.7,1.00
7,mg/g),(1.06-1.30),1.00-1.25),1.11-1.45,,(0.72-1.54)
8,Phosphorus,(3.824.63),3.96,4.31,2.0-5.0,3.38
9,(mg/g),(3.824.63),(3.564.47),(3.88-4.89),,(2.195.51)
10,Potassium,3.13,2.90,3.15,0.73.2,2.45
11,mg/g),(2.78-3.58),(2.60-3.42,(2.72-3.59),,1.63-3.85
12,Sulfur,1.18g,1.19,1.15,0.32.2,1.17
13,(mg/g),(1.11-1.25,(1.12-1.30),(1.08-1.24,,(0.96-1.36)
14,Copper,0.32,0.30,0.25,0.1-0.7,0.31
15,mg/100g),(0.270.41),(0.140.51),(0.12-0.34),,(0.160.55)
16,Iron,1.23,1.14,1.14,0.2-6,0.96
17,mg/100g,(1.041.48),(0.90-1.57),(0.91-1.43),,(0.461.98)
18,Manganese,2.77,2.59,2.82,0.24.2,3.20
19,mg/100g),(2.043.69),(2.01-3.41),(2.064.07),,(2.004.63)
20,Sodium,15.16,12.40,11.68,2-40,6.07
21,mg/100g,(8.57-29.50),(5.19-21.21,(5.67-18.36),,(1.57-14.69)
22,Zinc,2.918,2.79,2.54,0.73.3,2.41
23,mg/100g),(2.523.48),(2.154.26),2.16-3.31,,(1.27-3.58)
24,Carotenoid,0.12,0.15,0.09,0-0.11,0.07
25,g/g),(0.070.18),(0.06-0.26),(0.04-0.14),,(0.03-0.19)
26,Vitamin B1,4.64,4.73,4.41,2.9-6.1,3.52
27,(g/g),(4.15-5.02),(4.30-5.03),(3.934.80),0.4-1.4,(2.144.92)
28,Vitamin B2,0.76,0.75,0.74,0.4-1.4,0.59
29,ug/g),(0.740.78),(0.71-0.78),(0.68-0.78),,(0.45-0.72)
30,Vitamin B6,4.06,4.07,4.04,5-9,4.07
31,(g/g),(3.60-4.50),(3.80-4.30),(3.80-4.30),,(3.40-4.70)
32,Vitamin B7,0.05,0.05,0.06,0.04-0.10,0.05
33,(g/g,(0.04-0.06),(0.04-0.06),(0.05-0.06),,(0.04-0.06)
34,Vitamin E,8.54,9.41,8.84,9-25,8.90
35,(g/g),(7.06-9.43),(8.01-10.66),(8.00-10.37),,(6.24-12.33)
36,Pantothenic acid,10.11g,9.97,8.73,9-15,8.19
37,(g/g),(8.10-11.40,(8.70-11.40),6.90-10.20),,(6.90-9.60)
38,Niacin,51.89g,50.71g,48.00,35-53,47.48
39,g/g),(49.53-55.14),(48.12-53.95),(46.23-50.07),,(42.10-52.69)
