,0,1,2,3,4,5,6,7,8
0,Food,ATs,Fortified,Repeatability precision (n=5),Repeatability precision (n=5),,Intermediate precision (n=5),Intermediate precision (n=5),
1,sample,,(gkg-1),,,,,,
2,,,,Founda,Recovery,RSD (%),Founda,Recovery,RSD (%)
3,,,,(g kg-1),(%),,(gkg~1),(%),
4,Maize,B1,13.5,14.3  0.16,106,1.1,12.5  0.23,93,1.8
5,,B2,13.5,13.0  0.45,92,2.5,12.0  0.50,89,4.2
6,,G1,10.0,9.9  0.25,99,2.5,9.2  0.33,92,3.6
7,,G2,8.5,8.6  0.74,101,8.6,8.10.12,95,1.5
8,Wheat,B1,1.7,1.6  0.18,94,11.3,1.5  0.18,88,12.0
9,,B2,3.8,3.3  0.06,89,1.8,3.5  0.28,92,8.0
10,,G1,2.1,2.0  0.14,95,7.0,1.8  0.10,86,4.3
11,,G2,5.0,5.2  0.47,104,9.0,4.8  0.32,96,6.7
12,Pistachio,B1,1.0,0.9  0.05,90,5.8,1.0  0.08,100,8.0
13,,B2,1.4,1.2  0.07,90,5.8,1.3  0.12,90,8.0
14,,G2,2.0,1.8  0.14,90,7.8,1.7  0.08,90,3.8
15,,G1,1.5,1.4  0.09,93,6.4,1.6  0.13,93,7.9
