,0,1,2,3,4,5,6,7,8,9
0,Element,USEPA(mg/L),CDN (mg/L),E(mg/L),EU(mg/L),1,,,Codex(mg/L,WHO (mg/L)
1,,,,,,(MWmg/L,DWmg/L,(RW)mg/L),,
2,Ag,(0.10),,,1,-,,,-,
3,Al,0.05-2,0.1-0.2,[0.200],-,-,[0.200],1,-,0.2
4,As,0.010,0.005,0.010,0.010,0.05,0.010,0.02,0.01,0.01
5,B,-,[5],1,1,5,1,1,5,0.5
6,Ba,2,1,-,1.0,1,-,10,0.7,0.7
7,Be,0.004,-,0.001,-,-,-,0.1,-,-
8,Br,-,-,0.025,-,-,-,1,-,-
9,Cd,0.005,0.005,0.0050,0.003,0.003,0.0050,0.005,0.003,0.003
10,CI-,(250),[250],[250],-,-,[250],250,-,-
11,CIO-,-,-,-,-,-,0.700,,,-
12,CO,-,-,-,0.070,-,,0.05,0.07,
13,Cr,0.1,0.05,0.050,0.050,0.05,0.050,0.1,0.05,0.05
14,Cr (VI),-,-,-,,-,,0.005,,-
15,Cu,"1.3,1)",[1],-,1.0,1,"1,0",1,1,2
16,F,"4,2",1.5,1.5,5,1,1.50,1.5,[1],1.5
17,Fe,(0.3),[0.3],[0.200],,-,[0.200],2,,
18,Hg,0.002,0.001,0.0010,0.0010,0.001,0.0010,0.001,0.001,0.006
19,Mo,-,0.07,,-,-,,1,,0.07
20,Mn,(0.05,[0.05],[0.050],0.50,2,[0.050],0.2,0.5,0.4
21,N,,,,,,,15,-,-
22,Na,-,[200],[200],,,[200],-,,200
23,NH4,-,-,[0.50],-,-,[0.50],2,-,
24,Ni,-,,0.020,0.020,-,0.020,0.2,0.02,0.07
25,NO3,44,45,50,50,45,50,-,50,50
26,NO2,3.3,-,0.5/0.1c,0.1,-,0.50,-,0.02,3
27,Pb,0.015,0.01,[0.025],0.010,0.01,0.010,0.1,0.01,0.01
28,P,,,,,-,,2,,
29,Sb,0.006,0.006,0.0050,0.0050,,0.0050,-,0.005,0.02
30,Se,0.05,0.01,0.010,0.010,0.01,0.010,0.01,0.01,0.01
31,Sn,,,,-,-,,3,,
32,SO3,,,,,-,,0.5,,
33,S04,(250,[500],[250],-,-,[250],500,1,500
34,TI,0.2,,-,,-,-,0.001,-,-
35,U,0.030,0.02,-,-,=,,-,-,0.015
36,V,-,-,,-,-,0.050,0.1,-,-
37,Zn,(5),[5],,-,-,,0.5,-,3
