,0,1,2,3,4,5,6,7
0,,,,,Subtropical (ST),,,
1,,,Arid (STA,,,Humid (STH),Sub-mountainous (STSM),Semi-arid (STSA)
2,,Abohar,Lambi,Tahliwala Jattan,Bhunga,Chhauni Kalan,Una,Amritsar
3,Vitamin B-complex,,,,,,,
4,Thiamine (B1),28.30.31b,25.0 0.19c,29.40.22a,23.90.28d,23.1 0.19d,21.10.08e,17.5  0.20f
5,Riboflavin (B2),19.50.40b,23.10.55a,21.40.81ab,23.20.09a,20.80.89ab,19.60.48b,21.10.78ab
6,Niacin (B3,1400.98b,1600.63a,1190.93d,1401.29c,1420.78c,79.91.45e,85.0  0.65e
7,Pantothenic acid (B5),1170.56a,97.40.86c,1171.09a,104 1.36b,118 0.88a,89.9 0.48d,89.3 1.00d
8,Pyridoxine(B6,5.20  0.04de,8.05  0.08a,4.99  0.10e,6.120.04c,5.47  0.06d,6.85 0.14b,5.93  0.04a
9,Biotin (B7),27.10.52bc,29.0 0.47ab,24.90.26d,29.60.59a,29.9  0.10a,28.8 0.53ab,26.10.26 cd
10,Folic acid (B9,47.9 0.49d,58.8  1.04a,51.40.62c,55.5 0.80ab,56.5 0.69a,52.8  0.72bc,51.60.05c
11,Total,3850.93b,4011.09a,369 1.87c,3821.94b,396 0.30ab,299 0.85d,2960.89d
12,Vitamin C,,,,,,,
13,AA,22.60.88a,14.40.064bc,13.40.053cd,14.60.45bc,17.00.98b,10.10.93d,17.21.11b
14,DHAA,13.81.00ab,12.80.80ab,12.20.57ab,14.00.74ab,15.80.72a,6.890.38b,12.10.72ab
15,Total(AA+DHAA,36.4  0.46a,27.1 0.92d,25.61.04d,28.60.36 cd,32.80.16bc,17.0 0.82e,29.3  0.91 cd
16,AA:DHAA,1.63  0.18a,1.120.09bc,1.100.03bc,1.040.09c,1.07b0.03c,1.460.17ab,1.430.10ab
