,0,1,2,3,4,5,6,7,8
0,Compound (g/kg fresh weight),apple,,pear,,plum,,grape,
1,,LOD,LOQ,LOD,LOQ,LOD,LOQ,LOD,LOQ
2,BTEX and light PAHs (HS-SPME),,,,,,,,
3,benzene,0.10,0.32,0.15,0.49,0.15,0.51,0.18,0.61
4,toluene,0.04,0.14,0.04,0.14,0.04,0.13,0.06,0.19
5,ethybenzene,0.03,0.09,0.03,0.09,0.02,0.07,0.04,0.12
6,m/p-xylene,0.02,0.08,0.02,0.07,0.02,0.06,0.03,0.10
7,o-xylene,0.02,0.06,0.02,0.06,0.01,0.04,0.02,0.07
8,naphthalene,<0.01,0.01,<0.01,<0.01,<0.01,<0.01,0.01,0.03
9,acenaphthylene,0.01,0.05,<0.01,0.01,<0.01,0.02,0.05,0.16
10,acenaphthene,0.01,0.03,<0.01,0.01,<0.01,0.01,0.05,0.17
11,fluorene,0.07,0.22,0.03,0.09,0.04,0.14,0.54,1.81
12,Heavy PAHs (UAE/SPE),,,,,,,,
13,fluoranthene,0.09,0.27,0.12,0.38,0.09,0.29,0.07,0.25
14,pyrene,0.08,0.27,0.09,0.30,0.08,0.26,0.07,0.23
15,benz[a]anthracene,0.13,0.43,0.13,0.42,0.09,0.31,0.09,0.29
16,chrysene,0.16,0.33,0.11,0.33,0.07,0.24,0.07,0.23
17,benzo[b]fluoranthene,0.16,0.53,0.11,0.37,0.09,0.31,0.08,0.27
18,benzo[a]pyrene,0.17,0.57,0.13,0.44,0.11,0.37,0.10,0.34
19,"indeno[1,2,3-cd]pyrene",0.13,0.45,0.14,0.46,0.11,0.36,0.09,0.29
20,"dibenz[a,h]anthracene",0.12,0.42,0.14,0.47,0.11,0.36,0.09,0.31
21,benzo[ghi]perylene,0.11,0.38,0.11,0.38,0.09,0.31,0.08,0.25
