,0,1,2,3,4,5,6
0,No.,VB1,,VB2,,VB6,
1,,Real,Measured,Real,Measured,Real,Measured
2,,valves,values,valves,values,valves,values
3,1,0.04,0.05,0.61,0.59,1.15,1.24
4,2,0.43,0.43,0.04,0.08,0.25,0.28
5,3,1.17,1.17,0.66,0.67,0.85,0.88
6,4,0.97,0.99,0.10,0.09,1.26,1.29
7,5,0.12,0.11,0.71,0.69,1.90,1.90
8,6,0.48,0.45,0.14,0.12,0.37,0.24
9,7,1.13,1.15,0.35,0.36,0.93,0.96
10,8,0.94,0.94,0.18,0.19,1.36,1.36
11,9,0.16,0.21,0.50,0.50,2.02,1.95
12,10,0.54,0.53,0.77,0.78,0.46,0.41
13,11,0.88,0.80,0.82,0.81,1.44,1.29
14,12,0.22,0.25,0.50,0.52,2.12,2.25
15,13,0.60,0.62,0.29,0.29,0.52,0.46
16,14,1.00,0.98,0.37,0.36,2.60,2.52
17,15,0.84,0.90,0.87,0.90,1.54,1.58
18,16,0.27,0.22,0.56,0.56,2.23,2.27
19,17,0.64,0.64,0.40,0.37,0.63,0.78
20,18,1.04,1.01,0.68,0.68,2.05,2.08
21,19,0.80,0.81,0.92,0.94,1.67,1.82
22,20,0.33,0.32,0.64,0.62,2.32,2.28
23,21,0.75,0.73,0.46,0.45,0.74,0.74
24,22,1.07,1.09,0.90,0.88,2.42,2.32
25,23,0.40,0.40,0.32,0.34,2.51,2.43
