,0,1,2,3,4,5
0,AOA,Lages,Sao Joaquim,Urubici,Urupema,Bom Retiro
1,maleic,<LOD,10.2  0.240,14.3  0.161,12.3  0.360,9.09  0.347
2,malonic,82.2  0.432,118  3.79,1090.842,1341.74,87.7  1.01
3,fumaric,<LOD,<LOD,<LOD,<LOD,<LOD
4,tartaric,<LOD,<LOD,<LOD,<LOD,<LOD
5,formic,37.9 0.478,46.3  1.97,61.5  0.613,67.9  1.43,18.8  0.768
6,citric,1080.310,506  16.5,62.7  1.73,70.9  0.982,48.2  0.861
7,malic,23.4  0.328,19.9  0.182,33.0 0.515,132 3.99,49.6 0.652
8,glycolic,27.8 1.36,42.2  0.662,29.6  0.791,43.7  1.18,27.5  1.24
9,lactic,4523  36.7,68.0  1.05,31.2  0.688,84.3  1.35,87.3  0.954
10,gluconic,4523  36.7,4566  201,8712  244.06,544961.87,4481  98.47
11,succinic,12.7  0.174,13.3  3.50,25.4  0.102,96.4  0.767,49.0  1.45
12,glutaric,<LOD,<LOD,<LOD,21.2  0.450,<LOD
13,acetic,20.5  0.693,58.4  2.40,26.7  0.704,"27.6  0,662",13.7  0.315
14,propionic,10.3  0.364,16.3  0.343,22.8  0.640,55.8  1.72,21.5  0.734
15,Mean,4917  36.7,5464  222,9128  244,6195  67.9,4893  86.7
