,0,1,2,3,4
0,Regions,Province,Part,Label#,Voucher specimens
1,,,West,WM1a,800016
2,,,West,WM1b,800019
3,,WM1,West,WM1c,860029
4,,,West,WM1d,800011
5,,,West,WM1e,850098
6,,WM2,West,WM2a,700690
7,,,West,WM3a,302910
8,,WM3,West,WM3b,302910
9,,,West,WM3c,302910
10,,,West,WM4a,430001
11,,WM4,West,WM4b,430003
12,West Malaysia,WM4,West,WM4c,430005
13,,,West,WM4d,430004
14,,WM5,West,WM5a,110003
15,,WM5,West,WM5b,140052
16,,WM6,West,WM6a,270074
17,,WM6,West,WM6b,270080
18,,WM7,West,WM7a,410008
19,,WM7,West,WM7b,410012
20,,WM8,West,WM8a,550006
21,,WM9,West,WM9a,750008
22,,WM10,West,WM10a,900048
23,,WM11,West,WM11a,400330
24,,,East,EMla,600570
25,,,East,EM1b,600580
26,,EM1,East,EM1c,600620
27,,,East,EM1d,600700
28,East Malaysia,,East,EM1e,601520
29,East Malaysia,,East,EM2a,500010
30,,,East,EM2b,100070
31,,EM2,East,EM2c,100150
32,,,East,EM2d,100160
33,,,East,EM2e,300140
