,0,1,2,3,4,5,6
0,Compounds,NL2d,NL4d,NL6d,L2d,L4d,L6d
1,Protocatechuic acid,nd,nd,nd,nd,nd,nd
2,p-Hydroxybenzoic acid,4.5-6.1,7.3-9.3,11.5-15.7,12.7-15.1,16.320.9,11.1-15.1
3,p-Hydroxybenzoic aldehyde,26.3-28.1,42.6-47.0,14.4-16.8,33.6-40.0,59.5-66.1,43.9-48.1
4,Vanillic acid,nd,nd,74.5-77.9,nd,nd,12.8-17.2
5,Vanillic aldehyde,nd,nd,6.4-7.6,nd,nd,19.1-21.3
6,trans p-Coumaric acid,nd,54.1 57.9,102-113,nd,27.5-32.1,90.5-101.3
7,trans p-Coumaric acid derivative,20.4-22.6,44.6-46.4,nd,4.9-5.9,nd,nd
8,trans Ferulic acid,2.22.8,28.0-30.4,49.8-54.0,17.7-19.5,40.1-46.3,113-117
9,cis Ferulic acid,nd,nd,24.326.5,nd,4.0-5.8,nd
10,cis Ferulic acid derivative,9.712.9,nd,Nd,nd,nd,nd
11,Quercetin-3-rutinoside,nd,nd,ndn,nd,253260,2295-2341
12,Ouercetin-3-rhamnoside,nd,nd,297-311,nd,nd,310-326
13,Kaempferol-3-rutinoside,nd,nd,305-323,nd,nd,916-933
14,Kaempferol-3-gluicoside,nd,nd,72.7-78.3,nd,nd,70.6-77.6
