,0,1,2,3,4,5,6,7,8,9,10
0,Time,Analyte,Ion transitions,Cone,Collision,Time,Analyte,Ion transitions,Ion transitions,Cone,Collision
1,window,,,voltage,energy(eV),window,,,,voltage,energy(eV)
2,(min),,,(V),,(min),,,,(V),
3,Function 1,Sulfanilamide,173.20 >93.20,33,22,Function,Sulfadoxine,311.20 >156.20,311.20 >156.20,27,19
4,2.00-6.25,,173.20 > 156.20,,8,610.00-,,311.20 >108.20,311.20 >108.20,,28
5,,,,,,12.00,,,,,
6,,Sulfaguanidine,215.26 > 92.25,22,25,,Sulfadoxine-d3 (ISTD),314.02 >156.20,314.02 >156.20,28,19
7,,,215.26>156.10,,15,,,,,,
8,,Trimethoprim,291.31 > 123.15,37,24,,Tiamulin,494.37> 119.01,494.37> 119.01,32,43
9,,,291.31 > 230.22,,43,,,494.37 >191.12,494.37 >191.12,,23
10,,Ampicillin,350.36 > 106.28,22,18,Function 7,Sulfamethoxazole,254.30>156.20,254.30>156.20,23,16
11,,,350.36 >160.25,,16,,,254.30>108.20,254.30>108.20,,23
12,Function 2,Cephapirin,424.20 > 152.10,25,22,,Sulfaquinoxaline,301.20>156.20,301.20>156.20,27,19
13,4.00-8.00,,292.20,,15,11.00-12.80,,301.20>108.20,301.20>108.20,,30
14,Function 3,Sulfadiazine,251.30> 156.20,23,16,,Sulfadimethoxine,311.20> 156.20,311.20> 156.20,27,19
15,6.25-9.25,,251.30 > 108.20,,20,,,311.20 >108.20,311.20 >108.20,,28
16,,Sulfathiazole,256.20 > 156.20,23,16,,Sulfadimethoxine-d6,317.32>156.25,317.32>156.25,41,20
17,,,256.20> 108.20,,23,,(ISTD),,,,
18,,Spiramycin,843.60 >174.14,45,35,,,,,,
19,,,843.60 >540.11,,30,,,,,,
20,Function 4,Sulfamerazine,265.20 > 108.20,26,26,Function 8,Penicillin_G,335.38> 160.25,335.38> 160.25,15,12
21,8.00-10.00,,265.20 > 156.20,,20,12.80-19.00,,335.38 > 176.22,335.38 > 176.22,,12
22,,Cephalonium,459.20 > 152.17,16,21,,Cefoperazone,646.54 >143.35,646.54 >143.35,18,36
23,,,337.10,,11,,,646.54 >530.35,646.54 >530.35,,12
24,,Tilmicosin,869.85 > 174.30,72,46,Function 9,Penicillin_V,351.36 >114.19,351.36 >114.19,15,36
25,,,696.68,,40,15.20-25.00,,351.36 >160.25,351.36 >160.25,,15
26,Function 5,Sulfadimidine,279.20 >108.10,30,31,,Oxacillin,402.32 >160.21,402.32 >160.21,18,16
27,9.25-11.00,,279.20 > 156.20,,25,,,402.32>,243.28,,14
28,,Sulfamethoxypiridazine,281.20 > 108.20,28,26,,Nafcillin,415.28 >171.28,415.28 >171.28,18,35
29,,,281.20 >156.20,,22,,,415.28 >199.22,415.28 >199.22,,18
30,,Sulfamethoxypiridazine-d3,284.38 >108.26,26,26,,Cloxacillin,436.26 >160.21,436.26 >160.21,18,14
31,,(ISTD),,,,,,436.26 >2,277.18,,14
32,,Erythromycin,734.50 > 158.30,27,33,,Dicloxacillin,470.16 > 160.23,470.16 > 160.23,18,22
33,,,734.50 > 576.40,,20,,,470.16 > 311.10,470.16 > 311.10,,17
