,0,1,2,3
0,Cultivar,Genotypes,Growing Site/Experimental Farm,
1,,,Marilandia,Bananal do Norte
2,Diamante(early-maturing,103E,0.0Ae 0.0,0.0Af  0.0
3,,105E,0.0Ae  0.0,0.0Af  0.0
4,,106E,0.0Ae  0.0,0.0Af  0.0
5,,108E,0.0Ae 0.0,0.0Af  0.0
6,,Meanb SD (CV%),0.0  0.0 (0.0),0.7  1.6 (228.6)
7,Jequitiba (medium- maturing),201M,0.0Ae  0.0,4.7Ad  0.0
8,,202M,8.4Ab  0.1,8.0Bb 0.3
9,,203M,8.4Ab  0.1,8.0Bb 0.3
10,,207M,14.1Aa0.3,10.3Ba0.2
11,,209M,0.0Ae 0.0,0.0Af 0.0
12,,MeanbSD (CV%),5.3  6.0 (113.3),4.6  4.6 (100.0)
13,Centenaria (late- maturing),301L,5.0Bc  0.1,6.1Ac  0.3
14,,302L,5.0Bc  0.1,6.1Ac  0.3
15,,303L,0.0Ae 0.0,0.0Af  0.0
16,,307L,0.0Ae 0.0,0.0Af  0.0
17,,Meanb SD (CV%),1.0  2.2 (220.0),1.2  2.7 (225.0)
