,0,1,2,3,4,5,6
0,Food sample and processing method,H0 (%),Fpb,"HPLCb,c",IP6b,IP5b,IP4b
1,,,mg/100 g,mg/100 g,,,
2,"Yellow maize kernels, dried",11,628,642,610,32,ND
3,Yellow maize kernels dried soaked for two days,36,695,643,610,33,ND
4,Yellow maize dough unfermented,57,706,608,568,40,ND
5,Yellow maize dough soaked for two days,54,617,636,595,37,ND
6,Yellow maize dough fermented lab,60,678,616,571,43,ND
7,Yellow maize dough fermented airing,58,660,590,548,40,ND
8,"White bread, 78 % extraction rate, toasted",20,124,71,67,ND,ND
9,"White bread, 78 % extraction rate, fresh",35,135,105,101,ND,ND
10,"Tofu, raw",65,593,585,547,33,ND
11,"Tofu, fried",44,543,518,467,46,ND
12,"Tempeh,raw",67,174,ND,ND,ND,ND
13,"Tempeh, fried",57,92,ND,ND,ND,ND
14,"Red kidney beans, whole, dried, soaked",65,937,814,743,67,ND
15,"Red kidney beans, whole, dried",10,1050,655,604,51,ND
16,"Orange sweet potato, raw",78,ND,ND,ND,ND,ND
17,"Orange sweet potato, boiled",80,ND,ND,ND,ND,ND
18,"Muffin (baking powder+ baking soda), fresh",31,110,ND,ND,ND,ND
19,"Jasmine white rice, soaked overnight, boiled",71,ND,ND,ND,ND,ND
20,"Jasmine white rice, boiled",66,ND,ND,ND,ND,ND
21,"Jasmine white rice ground into flour, raw",9,ND,6,6,ND,ND
22,Jasmine rice porridge from flour,82,ND,ND,ND,ND,ND
23,"White mung beans, whole, dried",6,915,685,614,66,ND
24,"Green mung beans, whole, dried",7,752,442,393,49,ND
25,"Green mung beans, sprouted",23,663,388,313,75,ND
