,0,1,2,3,4,5,6
0,,Grape skins (n=10,,Grape seeds(n=10,,Wines (n = 10),
1,,Mean value,SD,Mean value,SD,Mean value,SD
2,Procyanidin B1,14.70,3.23,26.86,6.91,42.45,5.65
3,(+)-Catechin,5.49,1.50,61.73,17.57,31.01,5.97
4,Procyanidin B2,1.39,0.28,34.47,6.59,8.96,3.00
5,(-)-Epicatechin,2.30,1.08,58.60,12.41,12.78,4.02
6,(-)-Epicatechin gallate,nd,,5.68,2.75,nd,
7,(+-Catechin gallate,nd,,4.26,1.04,nd,
8,Gallic acid,nd,,8.07,2.04,20.05,4.42
9,Protocatechuic acid,nd,,1.33,0.73,2.02,0.90
10,t-Resveratrol glucoside,1.04,0.70,nd,,1.67,0.42
11,t-Resveratrol,0.41,0.29,nd,,0.10,0.08
