,0,1,2,3
0,,Number of,Total CLAb,"c-9,t-11c"
1,Foodstuffa,samples,(mg/g fat),(%1
2,Homogenized milk,3,5.5  0.30,92
3,Condensed milk,3,7.0  0.29,82
4,Cultured buttermilk,3,5.4  0.16,89
5,Butter,4,4.7  0.36,88
6,Butter fat,4,6.1  0.21,89
7,Sour cream,3,4.6  0.46,90
8,Ice cream,3,3.6  0.10,86
9,Nonfat frozen,,,
10,dairy dessert,2,0.6  0.02,n.d.d
11,Lowfat yogurt,4,4.4  0.21,86
12,Custard style yogurt,4,4.8  0.16,83
13,Plain yogurt,2,4.8  0.26,84
14,Nonfat yogurt,2,1.7  0.10,83
15,Frozen yogurt,2,2.8  0.20,85
16,Yogurt pudding,,,
17,Milk chocolate:,,,
18,Sample 1,2,3.5  0.06,76
19,Sample 2,2,2.5  0.27,80
20,Double chocolate,2,3.1  0.48,71
21,Vanilla,2,3.8  0.10,84
