,0,1,2,3,4,5
0,Cut name[number],Raw/cooked,Lot weightbrawgSD,Fat-trimmed edible %,Dissected fat %,(Bone+waste%
1,Beef offal items,,,,,
2,Heartcap-off[0121],Raw,1053102,86.0  5.4,13.1  5.5,0.9 0.6
3,,Cooked,,82.7  8.9,16.29.1,1.10.4
4,Kidney [0140],Raw,990145,89.52.8,0,10.5  2.8
5,,Cooked,,80.0  4.8,0,20.0  4.8
6,Liver [0130],Raw,983159,97.2  2.1,0,2.8  2.1
7,,Cooked,,98.1  2.3,0,1.9  2.3
8,Sweetbread (thymus)[0117],Raw,9004,92.3  8.1,5.6  7.1,2.2  2.4
9,,Cooked,,90.6  4.5,4.9  4.2,4.5  1.9
10,Tongue (Swiss-cut)[0112],Raw,1290114,78.6  2.4,3.2  2.1,18.1  2.9
11,,Cooked,,89.0  2.7,2.5  1.9,8.5 3.6
12,Lamb offal items,,,,,
13,Heart (cap-off) [0220],Raw,996  93,75.8  3.0,14.0  2.0,10.2  2.6
14,,Cooked,,72.3  3.5,16.9  2.5,10.8  2.6
15,Kidney [0240],Raw,100270,96.4  0.4,0,3.6  0.4
16,,Cooked,,95.2  0.4,0,4.8  0.4
17,Liver [0230],Raw,935189,99.6  0.2,0,0.4  0.2
18,,Cooked,,99.0  0.6,0,1.0  0.6
19,Sweetbread(thymus [0217],Raw,9148,97.1  1.9,2.7  2.1,0.2  0.4
20,,Cooked,,96.8  1.8,3.2  1.8,0
21,Tongue (Swiss cut)[0212],Raw,151275,73.6  4.0,7.9  2.2,18.5  3.5
22,,Cooked,,82.0  1.6,6.5  1.4,11.5  1.6
