,0,1,2,3,4,5,6,7,8,9,10,11
0,Analyte,TPG,HGT,GBG,SBG,LBG,LGL,LGR,LGJ,LGS,BGT,TWG
1,NAP,BDL,0.79  0.02,0.34  0.07,0.73  0.15,0.55  0.26,BDL,BDL,0.090.02,0.150.05,0.22  0.17,BDL
2,ACN,BDL,0.430.06,0.530.09,0.520.08,0.340.03,BDL,BDL,BDL,0.260.06,BDL,BDL
3,ACY,BDL,0.290.15,0.35  0.19,0.150.16,0.640.21,BDL,BDL,BDL,0.560.01,BDL,BDL
4,FLR,BDL,0.170.12,0.5340.08,BDL,0.410.09,BDL,0.050,BDL,0.19  0.04,BDL,BDL
5,PHE,BDL,0.91,0.280.06,BDL,1.470.19,BDL,BDL,BDL,0.720.17,BDL,BDL
6,ANT,BDL,BDL,BDL,BDL,0.960.3,BDL,BDL,BDL,0.50.09,BDL,BDL
7,CBZ,0.560.05,0.86  0.23,BDL,0.39  0.09,2 0.55,0.99  0.12,0.67  0.02,BDL,0.87  0.03,0.27  0.16,1.61 0.13
8,FLA,BDL,BDL,BDL,BDL,1.980.42,BDL,BDL,BDL,1.62  0.24,BDL,BDL
9,PYR,BDL,BDL,BDL,BDL,0.94  0.42,BDL,BDL,BDL,9.31  1.39,BDL,BDL
10,BaA,BDL,3.970.04,2.040.25,5.250.17,4.29  0.31,BDL,BDL,BDL,9.31  1.39,4.47  0.21,BDL
11,CHR,BDL,6.10.3,5.150.11,8.43  0.28,12.92  0.46,BDL,BDL,BDL,26.02  2.46,6.96  0.61,0.83023
12,BbF,BDL,10.26  0.28,5.150.11,14.36  0.13,6.35  0.26,BDL,BDL,BDL,0.42  0.11,BDL,BDL
13,BkF,BDL,BDL,BDL,0.590.14,BDL,BDL,BDL,BDL,3.3  0.00,BDL,BDL
14,BaP,BDL,1.22  0.30,1.120.15,10.058.19,2.36  0.14,1.28  0.41,2.83  0.38,4.80.15,8.82  0.12,3.73 0.31,15.9 0.31
15,DahA,1.63  0.33,13.170.22,8.370.11,12.15 0.63,6.88  0.36,2.590.12,2.690.79,1.860.15,13.29  0.25,9.030.13,6.71  0.26
16,BghiP,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL
17,IP,BDL,5.110.56,1.770.29,6.510.97,3.150.45,BDL,BDL,BDL,4.570.19,4.20.31,BDL
18,E16PAHs,1.63  0.33,42.43  0.65,23.72  0.4,58.74  8.09,43.24  1.22,3.87  0.33,5.59  0.87,6.760.11,73.53 6.07,28.61  1.46,23.45  0.22
