,0,1,2,3,4,5,6,7,8,9
0,,Total anthocyanins (mg L-1,Total anthocyanins (mg L-1,,Total flavanones/flavones (mg L-1,Total flavanones/flavones (mg L-1,,Total hydroxycinnamic acids (mg L-,Total hydroxycinnamic acids (mg L-,
1,rootstock genotype,year Ia,year II,variation %,year I,year II,variation %,year I,year II,variation %
2,Carrizo,9.1 bc,4.8 abcd,46.8,132 de,186 bc,40.6,86.4 b,82.6 b,4.5
3,Troyer,12.0 ab,5.1 abc,43.8,144 cde,176 cde,32.5,97.2 b,94.0 b,3.2
4,Furr,14.6 a,5.1 abc,65.1,144 cde,176 cde,22.6,93.9 b,77.8 b,17.1
5,Citrumelo,9.4 bc,1.7 ef,82.0,126 e,160 e,11.2,91.8 b,85.6 b,10.5
6,Carpenter,11.8 ab,4.0 abcde,66.1,167 ab,185 bc,11.2,96.3 b,86.2 b,10.5
7,F6P13,12.4 ab,2.6 cdef,78.6,135 de,186 cd,37.3,123 a,90.8 a,26.2
8,S. buxifolia,2.2 d,0.7 f,69.4,133 de,275 a,107.3,94.6 b,83.6 b,11.7
9,F6P12,5.9 cd,3.6 bcde,85.7,159 abc,191 bc,26.7,88.8 b,84.0 b,5.4
10,C35,15.7 a,2.2 def,85.7,159 abc,173 de,8.8,92.6 b,78.7 b,15.1
11,Bitters,14.3 a,6.0 ab,58.3,175 a,174 cde,0.4,91.0 b,83.0 b,8.8
12,mean,10.7  4.2,3.7  1.9,63.6,148  16,191  32,31.4,95.6  10.2,84.6  4.9,-10.9
13,ANOVA-factors,p value,,,,,,,,
14,rootstock,<0.0001,,,<0.0001,,,<0.0001,,
15,year,<0.0001,,,<0.0001,,,<0.0001,,
16,rootstock*year,0.002,,,<0.0001,,,0.007,,
