,0,1,2,3,4,5,6,7,8,9,10
0,,,,Ascorbic acid (mg L-1,,,,Reaction order (R2),Reaction order (R2),Kinetic data*,
1,Storage,Process,Time,0.Day,60.Day,120.Day,180.Day,,,ksdayx10-3,
2,,,15,678.59  7.99,549.7  12.12,515.8  31.44,361.6  52.66c,0.9515,0.9278,3.29  0.68,217.06  47.08
3,,,30,668.03  5.26,550.855.81,479.5  26.43,409.6  34.343,0.9820,0.9955,2.68  0.15,258.79  14.14
4,,70,60,658.91 5.41c,538.3  27.66,485.3  17.45,427.6  13.493,0.9559,0.9776,2.35  0.27,298.11  36.45
5,,,90,651.76  6.78A,544.1  48.76b,458.0  28.83,387.3  44.533,0.9906,0.9996,2.920.68,247.90  66.16
6,,,120,635.23  5.86,564.0  31.27,424.40  49.02,362.0  14.14,0.9771,0.9767,3.300.30,211.45  20.33
7,,,15,607.27  8.77a,516.7  36.68g,416.9  38.02,372.0 25.12,0.9781,0.9879,2.81  0.61,255.41  62.55
8,,,30,594.44  2.94,521.1  14.69,444.2  28.03,372.0  32.02,0.9998,0.9952,2.61  0.45,270.91  50.46
9,,75,60,585.05  3.67bc,538.3  27.66g,485.3  17.45c,427.6  13.493,0.9978,0.9914,1.74  0.19,400.83  45.85
10,,,90,577.31 1.78c,490.6  27.33,458.1  29.13,387.3  44.53,0.9736,0.9770,2.13 0.73,360.42  153.34
11,,,120,567.33  5.61,524.0  10.12,424.4  49.02,362.0  14.14,0.9831,0.9776,2.64  0.40,265.83  36.66
12,,,15,630.81  4.19,577.2  73.00,342.2  22.02,325.6  6.39b,0.8866,0.8819,4.16  0.13,166.83  5.24
13,,,30,619.89  4.15ab,580.7  21.03a,410.5  17.71,370.1  44.54g,0.9228,0.9245,3.16  0.61,225.42  46.00
14,4,80,60,609.928.75,507.1  44.81gb,329.8  69.242,270.0  9.27,0.9686,0.9725,4.790.55,145.93  17.76
15,,,90,597.47 8.25A,474.3  17.42g,355.43  19.56,305.8  35.93,0.9684,0.9866,3.87  0.81,184.01  36.56
16,,,120,584.15  2.98,364.6  15.06,323.4  37.89c,263.0  7.24,0.8579,0.9202,4.21  0.37,165.45  14.28
17,,,15,666.91  6.95a,491.3  49.80,418.3  21.81b,363.8  24.82c,0.9231,0.9624,3.30  0.20,210.51  12.90
18,,,30,652.69  2.47b,471.8  25.83,425.3  21.96c,385.5  4.24,0.8655,0.9070,2.77 0.02,250.49  1.39
19,,85,60,"636.36  9.28,c",440.1  85.40,338.9  42.10c,319.2  26.30b,0.8752,0.9170,3.90  0.30,178.35  13.12
