,0,1,2,3,4,5,6
0,Peak no,Compounds,S.A.Anasac,S.A.Agrical,Luz de Otonio,Portuguesa INIA,Reina Mora
1,1,Prodelphinidin dimer,nd,nd,nd,nd,336.3611.57
2,2,Prodelphinidin dimer,nd,nd,nd,nd,201.809.90
3,3,Prodelphinidin dimer,199.0118.97,81.7115.56,nd,nd,501.7913.11
4,4,(+)-Catechin,643.9020.45,613.1610.88,151.199.34,198.1615.21,897.6622.35
5,5,Procyanidin dimer,78.417.78,71.58  8.46,nd,46.53  6.87,252.199.79
6,6,Procyanidin trimer,146.5222.35,168.1413.73,64.607.46,nd,470.107.27
7,7,(-)-Epicatechin,653.6718.45,646.6619.54,148.22 11.76,528.42 22.61,703.9114.56
8,8,Procyanidin dimer,195.41  16.37,258.6414.65,178.91  7.87,527.28  18.65,nd
9,,Total proanthocyanidins,1916.92104.37,1839.89 82.82,542.92 27.09,1300.3963.34,3363.8188.55
10,9,Quercetin 3-O-rutinoside,56.919.61,23.953.67,7.40  2.11,53.97  6.78,20.462.89
11,10,Apigenin 7-O-galactoside,20.663.45,27.93  4.25,24.903.67,14.621.29,31.771.89
12,11,Apigenin 7-O-galactoside,31.131.11,26.513.28,8.97  2.21,32.442.79,31.792.89
13,12,Quercetin 3-O-galactoside,82.123.97,50.30  4.76,8.33  3.12,57.553.87,53.43 4.78
14,13,Myricetin 3-O-glucoside,25.282.98,37.72  2.76,9.99 1.89,11.941.98,25.531.65
15,14,Quercetin derivative,19.062.76,26.343.68,nd,12.79  2.76,23.141.98
16,15,Quercetin 3-O-glucoside,22.73  4.10,14.50 2.89,12.94  2.45,7.53  1.28,5.141.10
17,16,Myricetin,119.496.37,50.08  1.99,28.991.11,99.10 4.89,28.23  2.12
18,,Total flavonols+flavones,377.38  34.35,257.33  27.28,101.5216.56,289.94  25.64,219.4919.30
19,Peak no,Compounds,Alarga,Retaca,Verde Bonita,HBP/SO A/2005,HBP/SO B/2005
20,1,Prodelphinidin dimer,336.323.78,nd,206.79 9.89,47.03  2.87,549.18  9.48
21,2,Prodelphinidin dimer,320.445.45,219.477.83,199.173.78,292.90 6.76,81.823.29
22,3,Prodelphinidin dimer,422.8912.89,nd,165.562.98,1150.9524.35,19.991.21
23,4,(+)-Catechin,978.3418.32,330.648.76,932.84  13.24,84.62 8.76,180.574.65
24,5,Procyanidin dimer,139.588.87,170.884.95,113.616.89,263.995.65,1352.55  15.87
25,6,Procyanidin trimer,782.01  13.65,119.116.22,522.65  8.78,59.95  2.34,56.01  2.71
26,7,(--Epicatechin,675.445.90,310.014.86,558.669.53,572.7811.65,773.9411.56
27,8,Procyanidin dimer,nd,200.889.43,50.841.38,82.00  4.98,48.19  1.77
28,,Total proanthocyanidins,3655.02  68.86,1350.99 42.05,2750.12  56.47,2554.22  67.36,3062.25  50.54
29,9,Quercetin 3-O-rutinoside,19.291.11,19.901.98,17.902.56,34.50  2.45,43.121.21
30,10,Apigenin 7-O-galactoside,168.082.23,56.082.76,42.35  3.21,13.421.27,34.840.77
31,11,Apigenin 7-O-galactoside,nd,nd,nd,15.68 0.99,47.562.32
32,12,Quercetin 3-O-galactoside,nd,64.44  4.76,66.155.11,74.91 3.32,92.411.89
33,13,Myricetin 3-0-glucoside,nd,12.361.02,10.400.78,31.311.45,41.98  3.23
34,14,Quercetin derivative,20.561.01,nd,nd,10.380.98,28.88  2.44
35,15,Quercetin 3-O-glucoside,23.342.38,12.79 1.29,25.911.98,9.051.56,17.941.32
36,16,Myricetin,18.812.11,61.583.75,27.102.23,71.133.87,45.74  2.67
37,,Total flavonols+flavones,250.08  8.84,227.15  15.56,189.8115.87,260.38  15.89,352.47  15.85
