,0,1,2,3,4,5,6
0,Cod subspecies,Metal,Mean content (mg/kg w.w.,EDI (mg/day),*RDI (mg/day /person),THQ (non-carcinogenic risk),CR (carcinogenic risk
1,,Pb,0.019,2.71E-05,0.21,0.007,0.22E-06
2,,Cd,0.003,4.28E-06,0.06,0.004,1.63E-06
3,Gadus morhua callarias L.,Hg,0.061,8.71E-05,0.03,0.174,-
4,,ASinorg,0.322,4.60E-04,0.13,0.153,6.9E-04
5,,ASinorg,0.032,4.60E-05,0.002,0.015,6.9E-05
6,,Pb,0.005,2.29E-05,0.21,0.007,0.19E-06
7,,Cd,0.005,7.14E-06,0.06,0.007,2.71E-06
8,Gadus morhua morhua L.,Hg,0.075,10.7E-05,0.03,0.214,
9,,AStotal,1.610,23.0E-04,0.13,0.767,34.5E-04
10,,ASinorg,0.161,23.0E-05,0.002,0.077,34.5E-05
11,,Pb,0.010,1.57E-0.5,0.21,0.004,0.11E-0.6
12,,cd,0.004,5.71E-06,0.06,0.006,2.17E-06
13,Pollachius virens L.,Hg,0.051,7.28E-05,0.03,0.146,
14,,AStotal,0.429,6.13E-0.4,0.13,0.203,9.15E-04
15,,ASinorg,0.043,6.13E-0.5,0.002,0.020,9.15E-05
