,0,1,2,3,4,5,6,7
0,,,Relative Protein Abundance(MRM),Relative Protein Abundance(MRM),Relative Protein Abundance(MRM),Relative Protein Abundance(TMT),Relative Protein Abundance(TMT),Relative Protein Abundance(TMT)
1,Protein Accession,Protein Description,,,,,,
2,,,1 vs 2,1 vs 3,2 vs 3,1 vs 2,1 vs 3,2 vs 3
3,K7F739,Keratin 75,1.40,7.81,6.13,3.06,5.12,1.64
4,K7F7K2,Transforming growth factor beta induced,2.36,10.65,4.55,1.98,2.80,1.33
5,K7F7Q7,IF rod domain-containing protein,6.56,70.53,10.76,2.98,6.87,1.78
6,K7F8U8,Uncharacterized protein,2.06,31.00,15.04,2.08,4.99,2.83
7,K7F986,Uncharacterized protein,1.73,3.64,2.13,1.70,2.28,1.21
8,K7FBN5,GLOBIN domain-containing protein,2.47,13.74,5.80,1.98,3.15,1.77
9,K7FEE3,Collagen type VI alpha 1 chain,2.83,16.92,6.08,1.80,4.29,1.90
10,K7FL62,Collagen type VI alpha 2 chain,4.13,76.66,13.84,1.83,4.95,2.17
11,K7FTS3,Uncharacterized protein,2.64,41.34,14.77,2.20,3.70,1.62
12,K7FZS0,GLOBIN domain-containing protein,1.95,19.91,10.24,1.54,2.53,1.44
13,K7G7H1,Uncharacterized protein,2.03,3.05,1.59,1.52,2.51,1.68
14,K7GH81,Collagen type VI alpha 3 chain,1.08,3.43,3.46,1.69,2.93,1.68
15,K7GJH4,Uncharacterized protein,1.94,3.21,1.88,1.64,2.46,1.43
