,0,1,2,3,4,5,6,7,8,9,10,11
0,Food,Weight of,Weight of,,Iron,Zinc,,Copper,,Manganese,Selenium,todine
1,serving,serving g,serving g,Median,Meansd(n),Median Meansd(n),Median Meansd(n,Median Meansd(n,Hedi an,Heansd(n,Median Meansd(n,Median Meansd(n
2,Snap green beans,Snap green beans,,,,,,,,,,
3,1 cup,,125,0.77,0.80.1928,0.290.30.8728,0.063 0.0072+0.03028,0.063 0.0072+0.03028,,0.3470.356-0.107280.0000.0000.000280.0000.0010.00328,,0.3470.356-0.107280.0000.0000.000280.0000.0010.00328
4,"Snap green beans,","Snap green beans,",,,1.510.5628,0.330.370.1228,,,,,,
5,canned 1 cup,canned 1 cup,136,1.44,1.510.5628,0.330.370.1228,0.0520.0510.02128,0.0520.0510.02128,,0.2560.2800.090280.0000.0000.000280.000.0030.00728,0.2560.2800.090280.0000.0000.000280.000.0030.00728,0.2560.2800.090280.0000.0000.000280.000.0030.00728
6,rax-1/2cup,rax-1/2cup,50,0.16,.170.028,0.070.0/0.022,.034 D.03/0.01428,.034 D.03/0.01428,,,,U.U0 U.U55U.0220.CO0 0.000.000280. 0.00128
7,Sumer squash fresh,Sumer squash fresh,,,.170.028,0.070.0/0.022,,,,,,
8,"frozen, boiled","frozen, boiled",,,,0.19 0.200.0628,,,,,,
9,1/2 cup slices,1/2 cup slices,90,0.31,0.330.13(28,0.19 0.200.0628,.050 .0560.02028,.050 .0560.02028,,,,0.140 0.1400.036280.0000.0000.000280.0000.0010.00128
10,"vinter squash,","vinter squash,",,,,,,,,,,
11,fresh/frozen.,fresh/frozen.,,,,0.230.260.1228,,,,,,
12,boiled-1/2cup,boiled-1/2cup,102,0.31,.320.1228,0.230.260.1228,0.047 0.0510.02028,0.047 0.0510.02028,0.166 0.1710.076280.0000.0000.000280.0000.0010.00128,0.166 0.1710.076280.0000.0000.000280.0000.0010.00128,0.166 0.1710.076280.0000.0000.000280.0000.0010.00128,0.166 0.1710.076280.0000.0000.000280.0000.0010.00128
13,"Cucurber, pared, ran","Cucurber, pared, ran",,0.09,0.090.0328,0.070.028,,,,,,0.0410.0450.014280.0000.0000.000280.0000.0030.01228
14,12 cup slices,12 cup slices,52,0.09,0.090.0328,0.070.028,0.0160.0160.00628,0.0160.0160.00628,,0.0410.0450.014280.0000.0000.000280.0000.0030.01228,,0.0410.0450.014280.0000.0000.000280.0000.0030.01228
15,Pickledill,Pickledill,,0.24,,,,,,,,
