,0,1,2,3,4
0,Category,Recipe and ingredients' amounts (for 4 serving portions,Recipe and ingredients' amounts (for 4 serving portions,Method and cooking time,Household utensils
1,Side,Ciabotta o Tjella,Ciabotta o Tjella,,
2,courses5,,"Mixture:carrot 105.6 g,bell pepper 264 g,aubergines 312 g,potatoes 421.6 g,onion 92 g,zucchini",,
3,,,"356.8 g, basil 5.2 g, parsley 2 g, cherry tomatoes 208 g, salt 8.8 g, extra virgin olive oil 40 g, tap water",,
4,,"542,4 g.",,,
5,Desserts6,Bocconotti (4 units),Bocconotti (4 units),Baking almonds: 8 min;,Steel oven grill;
6,,,"Mixture: wheat flour 63.3 g, white sugar 28 g, eggs 17.9 g, albumen 2 g, Strega liqueur 3.4 g, extra",Simmering for the filling: 55 min;,Stainless steel
7,,virgin olive oil 28.1 g;,virgin olive oil 28.1 g;,Baking: 20 min.,cookware;
8,,,"Filling: tap water 87.4 g,dark chocolate 51 g,cinnamon powder 0.3 g, white sugar 29 g, sweet almond",,Aluminium
9,,"with peel 29 g,york 9.6 g,grape jam 20.4 g;","with peel 29 g,york 9.6 g,grape jam 20.4 g;",,moulds.
10,,"To grease: wheat flour 3 g, butter 1 g;","To grease: wheat flour 3 g, butter 1 g;",,
11,,To garnish: icing sugar 8 g.,To garnish: icing sugar 8 g.,,
12,,Ferratelle (4 units),Ferratelle (4 units),Stove cooking: 1 min,Iron tools.
13,,,"Mixture: wheat flour 57.4 g,white sugar 29.7 g,eggs 54.8 g,extra virgin olive oil 12.7 g, lemon peel",,
14,,0.5g.,,,
15,,To grease: extra virgin olive oil 5.7 g,To grease: extra virgin olive oil 5.7 g,,
16,,Parrozzo (1 unit,Parrozzo (1 unit,Baking for almonds: 8 min;,Steel oven grill;
17,,,"Mixture: semolina 99.3 g, white sugar 164 g, bitter almonds 13.3 g, sweet almonds with peel 86.2 g",Baking: 65 min.,Aluminium
18,,"albumen 143.6 g,york 60.3 g;","albumen 143.6 g,york 60.3 g;",,moulds.
19,,To glaze: dark chocolate 54 g;,To glaze: dark chocolate 54 g;,,
20,,"To grease: butter 1.2 g, wheat flour 2.9 g.","To grease: butter 1.2 g, wheat flour 2.9 g.",,
21,,Pizza doce (1 unit),Pizza doce (1 unit),Baking: 45 min;,Stainless steel
22,,,"Pan di spagna:wheat flour 118.8 g,white sugar 118.8 g,eggs,248.6 g,vanilla flavour 2.4 g,lemon peel",Stove cooking: 17 min.,moulds;
23,,0.6g;,,,Stainless steel
24,,,"Custard: whole cow's milk 706 g,yolk 114.7 g,wheat flour 75.1 g,white sugar 77.2 g,lemon",,cookware.
25,,"peel*9.4 g,dark chocolate 210 g;","peel*9.4 g,dark chocolate 210 g;",,
26,,,"Syrup: tap water 111.8 g, white sugar 55.7 g, moka coffee 210.6 g, Alchermes liqueur 44.5 g;",,
27,,"To garnish:whipped cream 236 g,icing sugar 34 g.","To garnish:whipped cream 236 g,icing sugar 34 g.",,
