,0,1,2,3,4,5,6,7,8,9,10
0,,ORIGINAL,ORIGINAL,,,,,,,,
1,,DATABASE,DATABASE,REVISED,REVISED,,DATABASE,DATABASE,,,
2,NUTRIENT,zero,,missing,missing,traces,,zero,,,Total Changesc
3,,nb,%,n,%),n,%,n,(%),n,(%)
4,Animal protein,139 60.2,139 60.2,0,,1,0.4,13759.3),13759.3),6,2.6)
5,Vegetable protein,9541.1,9541.1,1,0.4),3,1.3,87(37.5),87(37.5),18,7.8)
6,Total protein,187.8,187.8,1,0.4),4,1.7,93.9,93.9,22,9.5)
7,Animal fats,13458.0),13458.0),0,,0,,13458.0,13458.0,4,1.7
8,Vegetable fats,11047.6,11047.6,1,(0.4,5,2.2,10344.6,10344.6,18,7.8
9,Total fats,3314.3,3314.3,1,0.4,5,2.2,2711.7,2711.7,18,7.8
10,Carbohydrates,4921.2),4921.2),2,(0.9,5,2.2,3515.1,3515.1,3013.0,3013.0
11,Sugars,9039.0),9039.0),16,6.9,9,3.9,4318.6,4318.6,5323.0,5323.0
12,Starch,all missing,all missing,5,(2.2,3,1.3,16471.0,16471.0,22697.8),22697.8)
13,Fibre,13458.0),13458.0),4,1.7,0,,11148.1,11148.1,3113.4,3113.4
14,Energy (kcal),31.3,31.3,2,(0.9),0,,0,,3716.0,3716.0
15,Alcohol,22597.4,22597.4,0,,0,2.2,22697.8,22697.8,10.4,10.4
16,Iron,3013.0,3013.0,2,0.9,5,2.2,14,6.0,2611.3),2611.3)
17,Calcium,229.5,229.5,2,0.9),2,(0.9),8,3.4),2611.3),2611.3)
18,Sodium,4720.3,4720.3,2,0.9),4,1.7,6,(2.6),52(22.5),52(22.5)
19,Potassium,5021.6,5021.6,2,(0.9),2,0.9,6,2.6,5423.4,5423.4
20,Thiamin,4318.6,4318.6,6,2.6,10,4.3),20,(8.7,3314.3),3314.3)
21,Riboflavin,4017.3,4017.3,4,1.7,8,3.4,18,7.8),30(13.0),30(13.0)
22,Retinol Equivalent,11148.1,11148.1,7,3.0,2510.8),2510.8),7230.1,7230.1,59(25.5,59(25.5
23,Retinol,all missing,all missing,1,0.4,9,{3.9,17073.6,17073.6,230 (99.6e,230 (99.6e
24,B-carotene,all missing,all missing,5,2.2,3414.7),3414.7),8235.5,8235.5,226 (97.8e,226 (97.8e
25,Vitamin E,all missing,all missing,6,2.6,18,7.8),3213.9,3213.9,22597.4e,22597.4e
26,Vitamin C,13156.7,13156.7,4,1.7,16,6.9,10645.9),10645.9),2812.1,2812.1
27,Cholesterol,14864.1,14864.1,1,0.4,0,,13558.4,13558.4,146.1,146.1
28,Saturated Fatty Acids,6026.0,6026.0,7,3.0,0,,3414.7),3414.7),3314.3),3314.3)
29,Oleic Acid,7733.3,7733.3,5,2.2,2,0.9,52(22.5,52(22.5,3113.4,3113.4
30,Linoleic Acid,6528.1,6528.1,5,2.2,2,0.9,4017.3),4017.3),3414.7,3414.7
31,Linolenic Acid,7833.8),7833.8),5,2.2,2,0.9,5523.8,5523.8,3013.0),3013.0)
32,Total PUFAd,6126.4),6126.4),7,3.0,0,,3615.6,3615.6,3615.6,3615.6
33,TOTAL,2917(43.5),2917(43.5),1041.6),1041.6),1742.6,1742.6,1962 (29.3),1962 (29.3),1631(24.3),1631(24.3)
